barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
LAS PLAYAS,-0.019251084805397663,-0.07112874462474589,-0.03376966114016284,0.17100585340419433,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.7538710388993024,-0.5825353958420731,0.4119186219256825,-0.2853478608449372,-1.0370819712844137,-0.644868290895289,0.5569849053824519,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.8817880959488742,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.1295349382211024,-31.439564782513,-64.247489470892,-0.21563709323510938,0.4695918559059332,-0.5011190200689053,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Baja,<b>LAS PLAYAS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2869.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LAS ROSAS,-0.41447629811541065,-0.3186637642575449,-0.39803505005647816,-0.8720386978553124,0.23487737318831833,-0.660755964257503,1.1040896447687865,-0.4889171865444709,-0.8461471185042483,-0.5825353958420731,0.7987342726529055,-0.2853478608449372,-1.0370819712844137,1.3857800401626792,-0.6639601529186138,3.2690416824665145,2.6564978427340655,-0.41923022653073,-0.27727181040083376,-0.6928833067800576,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.6949893037920328,-31.391393991088,-64.2281073274152,-0.21563709323510938,-0.8086453404241165,-0.11684971542728212,1,-1.1394297778614841,Anillo Denso Residencial,Muy Alta,<b>LAS ROSAS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 877.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LAS VIOLETAS,0.05495284580602044,-0.05141356606992119,0.3380845900452424,1.1712588333299778,0.43154695450524927,1.0689531712988085,-0.3185713204273574,1.901887855657992,-0.38476672047951876,-0.39148253966046764,-0.5369885212645364,-0.2853478608449372,1.6748596541598555,-1.0093436323672322,0.6838229477566347,-0.4496412372007491,0.3905374549954622,1.2605235046507537,-0.27727181040083376,-0.7113130423087226,0.11650609299382539,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.10886156321015322,-31.4093312889146,-64.2503950304475,-0.2337529800622715,0.9325438303681292,-0.20993140256624934,1,1.7854057149168137,Periferia Vulnerable,Alta,<b>LAS VIOLETAS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3243.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LICEO GENERAL PAZ,-0.4638794497791623,-0.3986197661743339,-0.2993798405583094,0.32434231735003644,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.46446058675318214,2.8154322270033805,0.3188888414377209,0.0493704547655545,-1.0083821541623261,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,3.9546542692715816,-1.0430482818246931,1.323738825479506,-1.181972429259419,-0.49744243847086145,3.3503731135501913,-3.445057481760149,-0.6364348115113927,-31.3355758005306,-64.1667020824379,0.40634168783079094,-1.2781756768488723,-0.49409398707728514,1,-1.1394297778614841,Anillo Denso Residencial,Baja,<b>LICEO GENERAL PAZ</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 628.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOMAS DE SAN MARTIN,-0.2444421576502093,-0.20146798062608695,-0.3828573255182983,-0.8274641443826839,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,-0.009376827297256658,1.3124738087749985,-0.2853478608449372,-1.0370819712844137,0.13615029797316006,0.03828949632380654,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.42258051902630384,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.8316314810813215,-31.3825174083115,-64.2059476982937,-0.24583023794704628,-0.044743749597955115,-0.4220873989131784,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>LOMAS DE SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1734.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS ALAMOS,-0.19880872438650296,-0.22446902227338245,-0.15519145744560128,0.21201444259901261,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.47704280008446465,-0.20042968347886214,0.6657663927154226,-0.2853478608449372,0.3188888414377209,-0.8878518518765846,0.16615874229452682,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.5746258371377904,-0.01721814814305001,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.930036413674426,-31.3678133678231,-64.1569101282328,-0.28206201160137057,0.5820148086352998,-0.42419490881066446,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Baja,<b>LOS ALAMOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1964.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS ANGELES,-0.4364993898209385,-0.3537129705772332,-0.40562391232556805,-0.9237451798835615,0.038207791871387384,-0.660755964257503,0.7484244034697505,-0.4889171865444709,0.3534419163600485,1.7100988783371929,-0.5249005321793108,-0.2853478608449372,-1.0370819712844137,0.9171688868416091,-0.8042038420477895,3.2690416824665145,2.176294316855686,-0.41923022653073,-0.27727181040083376,1.964070231935817,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.17859153889791,-31.359507855743,-64.2370170092703,-0.2639461247742084,-0.708905676437804,0.4458554272014933,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>LOS ANGELES</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 766.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LOS ARBOLES,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.3663128297877,-64.2847366879914,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>LOS ARBOLES</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS BOULEVARES,1.8473547419117724,1.3976520577096943,1.2487480623360308,0.19240163907105604,1.021555698456042,2.106778652632596,-0.3185713204273574,1.901887855657992,4.13676118016283,-0.20042968347886214,2.1344570665703477,2.8154322270033805,1.6748596541598555,-0.5580884476876844,2.0563549347487946,-0.4496412372007491,-0.27724557317915943,0.02252318978647833,1.9221892897176553,-0.3427183317354221,-0.4456309947482249,0.8460434230488473,2.0102828441296667,3.3503731135501913,0.29027091864054483,-0.08149551951093435,-31.3451594663769,-64.2192643585421,5.798837333382722,-1.1336068731019786,-0.5158715893513077,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>LOS BOULEVARES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 12277.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LOS CEIBOS,-0.4245950159260586,-0.37178521758582256,-0.3525018764419387,-0.4227271988512172,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,0.18167602888434883,-0.41006463586966635,-0.2853478608449372,0.3188888414377209,-0.24568101214030438,-0.7258323687108971,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,0.4451528621150078,0.85198941924664,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.26916394287155443,-31.429311789068,-64.1480959893981,-0.3303710431404696,-0.0021544754466397004,0.0018733421310987391,1,-1.1394297778614841,Anillo Denso Residencial,Media,<b>LOS CEIBOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 826.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LOS CHINGOLOS,-0.2027768490181296,-0.24911299546691332,-0.08689169702379215,0.6595429594642028,0.23487737318831833,0.7230113441875463,-0.3185713204273574,-0.4889171865444709,-0.5693188796894105,-0.5825353958420731,-0.25292077776173205,-0.2853478608449372,0.3188888414377209,-1.2523271933485278,0.1558467063291464,-0.4496412372007491,0.7807028197716457,-0.41923022653073,-0.27727181040083376,-0.6483447792524505,-0.011027211053379874,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.20947570506917956,-31.340792625602,-64.169066378749,-0.2639461247742084,0.30992285691930876,-0.2324115081394339,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>LOS CHINGOLOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1944.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LOS CIELOS,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.3714859295371,-64.28265773622033,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>LOS CIELOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS EUCALIPTUS,-0.24305331402913996,-0.2452794885256974,-0.2917909782892195,-0.3674547525451578,-0.15846178944554357,-0.31481413714624074,0.037093920871678586,-0.4889171865444709,-0.6615949592943564,-0.20042968347886214,-0.3617126795287635,-0.2853478608449372,0.3188888414377209,-0.6795802281783312,0.04241431070995925,1.4097002226328827,0.09791343141332454,-0.41923022653073,-0.27727181040083376,-0.6898116841919468,0.06326403402266208,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.575671109964831,-31.4678374607454,-64.0885166553114,-0.28206201160137057,0.36021639350817874,-0.3082818644489317,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>LOS EUCALIPTUS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1741.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS FILTROS,-0.41943645390494394,-0.3986197661743339,-0.16278031971469117,1.9290262423646622,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,-0.39148253966046764,-0.4765485758384078,-0.2853478608449372,-1.0370819712844137,-1.3911749424806967,-0.6938650572182176,-0.4496412372007491,0.9982950424352864,-0.41923022653073,-0.27727181040083376,0.2193886018888614,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.46161367130346803,-31.4133081279979,-64.2484968686162,-0.28206201160137057,-0.523993431819223,0.030324725747160403,1,1.7854057149168137,Periferia Vulnerable,Alta,<b>LOS FILTROS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 852.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LOS FRESNOS,-0.3767791141149576,-0.37342814913205796,-0.11724714610015176,1.8309622247248794,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,1.6748596541598555,-1.4605988170467807,-0.461844247997153,-0.4496412372007491,-0.05965335051551873,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.6729076773369027,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-0.8832537408022944,-31.4709007424932,-64.0815785370936,-0.31829378525569485,0.1446701076971523,-0.35956460528775896,1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>LOS FRESNOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1067.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS GIGANTES,0.2928419174720373,0.175858631159308,-0.03376966114016284,-0.22481618143274668,0.038207791871387384,0.37706951707628394,-0.3185713204273574,-0.4889171865444709,-0.01566240205973512,-0.39148253966046764,-0.3012727341026349,-0.2853478608449372,0.3188888414377209,-0.5928003849707256,1.0076208770695845,-0.4496412372007491,-0.25473603290361035,-0.41923022653073,-0.27727181040083376,-0.6621670808989493,-0.3688633748363149,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.733226548488217,-31.3626362226789,-64.1695064760401,0.03194669340277324,-0.1441631486081648,-0.4779364111965588,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>LOS GIGANTES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4442.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS GRANADOS,0.09304684226963615,-0.00595912662407535,-0.09448055929288206,-0.126752163792964,0.23487737318831833,0.37706951707628394,0.037093920871678586,-0.4889171865444709,-0.47704280008446465,-0.39148253966046764,-0.48863656492363355,-0.2853478608449372,0.3188888414377209,-0.8357839459520212,0.7426015527593027,0.4800294927160669,0.10541661150517423,-0.41923022653073,-0.27727181040083376,-0.7742813053649948,-0.2871430052526688,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6267556378137104,-31.4233609670665,-64.2369958390385,-0.13109628804168602,0.14703728360747756,-0.4350837099476757,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>LOS GRANADOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3435.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS HORNILLOS,-0.44443563908419176,-0.3986197661743339,-0.25384666694377,0.8592369590215784,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.7225462347798322,0.18167602888434883,-0.5430325158071493,-0.2853478608449372,0.3188888414377209,-0.6969361968198523,-0.8588576326643067,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,2.6428988239083124,1.0575285306236892,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.1558255181761345,-31.3409132203449,-64.1720953360985,-0.3726414457371813,1.5169498320411012,2.5986767874834937,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>LOS HORNILLOS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 726.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LOS JACARANDAES,-0.32955843099860066,-0.3334501481736634,0.1255964465107251,2.9881176328743155,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.512812543094085,-0.2853478608449372,0.3188888414377209,-1.2349712247070068,-0.25457232509300287,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,0.3009960182659961,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.4171979227171,-64.2364547163467,-0.31225515631330747,0.3592217817811513,-0.5232478739925088,-1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>LOS JACARANDAES</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1305.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOS JOSEFINOS,-0.48927544742157275,-0.3986197661743339,-0.3373241519037589,-0.12140321737624855,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,3.21132840609106,-0.27727181040083376,-1.0430482818246931,1.8289192919965909,-1.181972429259419,2.0102828441296667,-0.29847421946995023,-3.445057481760149,-0.03901470161555032,-31.4142006207762,-64.1238803796894,-0.3726414457371813,0.6178208308082879,1.0377144567454926,1,-1.1394297778614841,Anillo Denso Residencial,Alta,<b>LOS JOSEFINOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LOS NARANJOS,-0.26805249920838775,-0.20092033677734183,-0.3525018764419387,-0.700872412520419,0.6282165358221802,0.37706951707628394,0.7484244034697505,-0.4889171865444709,-0.20021456126962692,0.5637817412475599,2.0498411429737673,2.8154322270033805,0.3188888414377209,0.5526935453696658,-0.03492595903039559,1.4097002226328827,2.026230715018693,-0.41923022653073,3.9546542692715816,-0.1876013910358247,0.1189824678296935,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,1.3063904423623052,-31.4296647566055,-64.226563138602,-0.25186886688943366,-0.08636427192714563,0.140617743715597,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>LOS NARANJOS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1615.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LOS OLMOS,-0.2196413787025428,-0.21187321375224444,-0.2462578046746801,-0.23194810998836723,-0.15846178944554357,-0.660755964257503,0.39275916217071455,-0.4889171865444709,0.1688897571501567,0.7548345974291654,-0.210612815963442,-0.2853478608449372,0.3188888414377209,-0.4192406985555155,0.10944254448493278,3.2690416824665145,0.045391170770376896,-0.41923022653073,-0.27727181040083376,0.03048381272004479,0.018689286977036906,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.13473097484818758,-31.4597965821554,-64.2172530936535,-0.18544394852317247,-0.3441895130306548,-0.3237369370304961,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>LOS OLMOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1859.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LOS OLMOS SUD,-0.09524067150104776,-0.15984704812145703,-0.04135852340925274,0.42240633498981905,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,1.901887855657992,0.7225462347798322,-0.009376827297256658,-0.4342406140401178,-0.2853478608449372,1.6748596541598555,-1.0266996010087535,0.4095227910775092,-0.4496412372007491,-0.4648250754754015,1.7731756174139335,-0.27727181040083376,0.13031154683364696,0.34928532756542335,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.39762357852434527,-31.465400290473603,-64.21545121967615,-0.1492121748688482,-0.19397131467424525,-0.2696441829950208,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>LOS OLMOS SUD</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2486.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LOS PARAISOS,0.4192266869893457,0.3888920883211638,-0.10206942156197196,-0.48869753799070736,0.038207791871387384,-0.660755964257503,0.7484244034697505,-0.4889171865444709,1.5530309512243452,0.3727288850659543,1.6509375031613187,-0.2853478608449372,0.3188888414377209,0.13615029797316006,1.145802159005685,3.2690416824665145,-0.32226465373025753,-0.41923022653073,-0.27727181040083376,-0.1968162588001573,-0.4035326225384678,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.4648983443135767,-31.3830882690084,-64.1946480503973,-0.1129804012145239,0.7334444440752288,-0.41857488241736834,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>LOS PARAISOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5079.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS PINOS,-0.21130831697612687,-0.2168020083909506,-0.2462578046746801,-0.21946723501603121,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,1.901887855657992,-0.38476672047951876,-0.009376827297256658,0.4179626164682954,-0.2853478608449372,0.3188888414377209,-0.6101563536122467,0.1331602272053088,-0.4496412372007491,0.02288163049482783,2.4494401065908944,-0.27727181040083376,-0.4778697256122989,0.0038310379618285155,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.4686041856406829,-31.3936669516838,-64.1410319653281,-0.3062165273709201,0.9920434931023654,0.1718791405283068,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>LOS PINOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1901.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LOS PLATANOS,0.8009602765518281,0.6780480404585928,0.03453009928164628,-0.44590596665698395,1.021555698456042,1.7608368255213334,0.037093920871678586,-0.4889171865444709,-0.01566240205973512,0.18167602888434883,0.176202834763781,-0.2853478608449372,-1.0370819712844137,-0.1068332630081355,1.4768185134944027,0.015194127757658864,0.09041025132147486,-0.41923022653073,-0.27727181040083376,-0.8019259086579923,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6520290358021033,-31.4222080751586,-64.2307130188136,0.1527192722505209,0.14278631308616227,-0.4818001793419498,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>LOS PLATANOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7003.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS ROBLES,0.10177671645921475,0.016494271174475002,0.6871722544233779,1.7560769748908638,0.23487737318831833,0.7230113441875463,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,-0.39148253966046764,0.6778543818006484,-0.2853478608449372,0.3188888414377209,-0.6969361968198523,0.7560071995142975,-0.4496412372007491,0.09791343141332454,-0.41923022653073,-0.27727181040083376,-0.6898116841919468,-0.2920957549244049,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.575671109964831,-31.4010362677022,-64.2649086322231,-0.058632740733037494,-0.15727809884074861,-0.44772876933259204,1,1.7854057149168137,Periferia Vulnerable,Baja,<b>LOS ROBLES</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3479.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LOS SAUCES,-0.26408437457676115,-0.2513035708618938,-0.2386689424055902,-0.08752655673705081,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,1.901887855657992,-0.20021456126962692,-0.39148253966046764,-0.4523725976679564,-0.2853478608449372,0.3188888414377209,-0.48866457312159994,-0.022551515871938377,-0.4496412372007491,0.15043569205627236,2.9184622523103996,-0.27727181040083376,-0.19835207009421268,0.11031515590415525,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.8676012347340357,-31.4611868550392,-64.0988703018824,-0.2760233826589832,0.17734907060036612,0.13043144587774777,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>LOS SAUCES</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1635.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LOS SOLES,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.5693188796894105,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,0.4927630122307259,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.23797549429013332,-31.37321427576532,-64.27863327990656,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Media,<b>LOS SOLES</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LOS SUENOS,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.9384231981091942,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.7358860230136093,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.034894128732652,-31.3604453595515,-64.2832690939214,-0.4028345904491182,-1.371402623246609,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>LOS SUENOS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LOURDES,-0.3081305579878168,-0.33399779202240854,-0.026180798871072938,1.8791027424753186,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,1.3684787920144534,0.3727288850659543,-0.5067685485514721,-0.2853478608449372,0.3188888414377209,-1.5647346288959074,-0.17310724096649627,-0.4496412372007491,-0.2322264926280614,-0.41923022653073,-0.27727181040083376,1.7828444992372776,0.22918114802582226,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.8632993797572882,-31.3316515562663,-64.2559838632293,-0.32433241419808223,0.7907301011051016,0.5305070747505163,1,1.7854057149168137,Periferia Vulnerable,Muy Alta,<b>LOURDES</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1413.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
