cueanexo,nombre,est_sector,est_ambito,est_barrio,est_localidad,nivel,lat,lon,barrio_asignado
140425200,J.DE INF. ISRAELITA GENERAL SAN MARTIN,Privado,Urbano,LAS PALMAS,CORDOBA,"[""0. Común - Inicial""]",-31.3959,-64.2412,VILLA SIBURU
140425300,J.DE INF. DE LA INMACULADA,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial""]",-31.4189,-64.1829,URQUIZA
140425600,J.DE INF. HOGAR LA INMACULADA,Privado,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""0. Común - Inicial""]",-31.3358,-64.2867,VILLA RIVERA INDARTE
140425700,J.DE INF. PETER PAN,Privado,Urbano,MARQUES DE SOBREMONTE,CORDOBA,"[""0. Común - Inicial""]",-31.3668,-64.2041,MARQUES DE SOBREMONTE
140450900,J.DE INF. ALEMAN,Privado,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3487,-64.2534,LA SALLE
140427000,COLEGIO MUSICAL COLLEGIUM,Privado,Urbano,ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4147,-64.1977,URQUIZA
140427100,COLEGIO DANTE ALIGHIERI,Privado,Urbano,SAN FERNANDO,CORDOBA,"[""1. Común - Primario""]",-31.4465,-64.1906,LAS FLORES
140427300,COLEGIO DE NIÑOS MUSICOS,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""1. Común - Primario""]",-31.4246,-64.1848,GUEMES
140455700,J.DE INF. DEL CARMEN,Privado,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3484,-64.255,LA SALLE
140430500,COLEGIO DEL CARMEN,Privado,Urbano,ARGUELLO,CORDOBA,"[""1. Común - Primario""]",-31.3484,-64.2552,LA SALLE
140430800,COLEGIO SOR MARIA ANTONIA DE PAZ Y FIGUEROA,Privado,Urbano,YOFRE NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3856,-64.1348,YOFRE NORTE
140431000,COLEGIO NUESTRA SEÑORA,Privado,Urbano,JARDIN ESPINOSA,CORDOBA,"[""1. Común - Primario""]",-31.4548,-64.1741,BIALET MASSE
140431200,COLEGIO MONSEÑOR FERMIN LAFITTE,Privado,Urbano,LOS PARAISOS,CORDOBA,"[""1. Común - Primario""]",-31.3848,-64.1957,SARGENTO CABRAL
140431300,COLEGIO INSTITUCION ESCUTI,Privado,Urbano,LAS ROSAS,CORDOBA,"[""1. Común - Primario""]",-31.3903,-64.2301,VILLA SIBURU
140431400,COLEGIO NUESTRA SEÑORA DEL SAGRADO CORAZON,Privado,Urbano,CRISOL,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4363,-64.1666,CRISOL SUD
140431600,COLEGIO DR. ANTONIO NORES,Privado,Urbano,SANTA CLARA DE ASIS,CORDOBA,"[""1. Común - Primario""]",-31.3821,-64.1381,NUEVA ITALIA
140433900,COLEGIO PQUIAL. SAN ROQUE,Privado,Urbano,VILLA CORINA,CORDOBA,"[""1. Común - Primario""]",-31.3779,-64.1431,NUEVA ITALIA
140434300,ESCUELA NUEVA DE NIÑOS LUZ VIEIRA MENDEZ,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""1. Común - Primario""]",-31.3752,-64.2238,LAS MARGARITAS
140434400,COLEGIO SAN PEDRO APOSTOL,Privado,Urbano,CHATEAU CARRERAS,CORDOBA,"[""1. Común - Primario""]",-31.382,-64.2525,COLINAS DEL CERRO
140434500,COLEGIO SAN BUENAVENTURA,Privado,Urbano,LAS PALMAS,CORDOBA,"[""1. Común - Primario""]",-31.4023,-64.2512,LAS VIOLETAS
140434600,COLEGIO NUESTRA SEÑORA DE LORETO,Privado,Urbano,LOS NARANJOS,CORDOBA,"[""1. Común - Primario""]",-31.4291,-64.2218,ROSEDAL ANEXO
140434700,COLEGIO INTEGRAL EDUCATIVO M.E.D.E.A.,Privado,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""1. Común - Primario""]",-31.469,-64.2245,VILLA EL LIBERTADOR
140434900,J.DE INF. SAN PEDRO APOSTOL,Privado,Urbano,CHATEAU CARRERAS,CORDOBA,"[""0. Común - Inicial""]",-31.382,-64.2525,COLINAS DEL CERRO
140435100,COLEGIO NUESTRA SEÑORA DE LA MERCED,Privado,Urbano,SAN MARTIN,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.3983,-64.1965,SAN MARTIN
140435600,COLEGIO MADRES ESCOLAPIAS,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.3692,-64.2375,COLINAS DEL CERRO
140437100,COLEGIO JORGE VOCOS LESCANO,Privado,Urbano,PARQUE LATINO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4585,-64.2123,CABO FARINA
140437700,INSTITUTO HOGAR LA INMACULADA ,Privado,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""1. Común - Primario""]",-31.3354,-64.2867,VILLA RIVERA INDARTE
140437800,COLEGIO COMPLEJO EDUCACIONAL CASTELFRANCO,Privado,Urbano,VILLA BELGRANO,CORDOBA,"[""1. Común - Primario""]",-31.3521,-64.2576,LA SALLE
140437900,COLEGIO BRIGADIER MAYOR JUAN IGNACIO SAN MARTIN,Privado,Urbano,ARGUELLO NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3208,-64.2565,MERCANTIL
140438100,COLEGIO JESUS MARIA,Privado,Urbano,AVENIDA,CORDOBA,"[""1. Común - Primario""]",-31.4294,-64.219,ROSEDAL ANEXO
140438200,COLEGIO SAN JOSE (S.R.L.),Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4177,-64.2108,CUPANI
140438400,COLEGIO PARROQUIAL NUESTRA SEÑORA DE FATIMA,Privado,Urbano,MATIENZO,CORDOBA,"[""1. Común - Primario""]",-31.4396,-64.2375,VILLA ADELA
140438500,COLEGIO HAROLDO ANDENMATTEN,Privado,Urbano,VILLA  PAEZ,CORDOBA,"[""1. Común - Primario""]",-31.3976,-64.2095,VILLA PAEZ
140440000,ESC.DE FORM.INTEGRAL Y CAPAC.LABORAL A.P.A.D.I.M.,Privado,Urbano,RESIDENCIAL SANTA ROSA,CORDOBA,"[""4. Especial""]",-31.4749,-64.203,INAUDI
140440100,INST. DE ED. ESP. CKARI CAY,Privado,Urbano,LOS PLATANOS,CORDOBA,"[""4. Especial""]",-31.4233,-64.2293,QUINTA SANTA ANA
140440200,INST. DE ED. ESP. A.R.E.N.A.,Privado,Urbano,PASO DE LOS ANDES,CORDOBA,"[""4. Especial""]",-31.4188,-64.2035,CUPANI
140441100,ESC. ESP. DRA. LYDIA FOGUELMAN DE CORIAT,Estatal,Urbano,GENERAL PAZ,CORDOBA,"[""4. Especial""]",-31.4087,-64.1678,GENERAL PUEYRREDON
140442400,COLEGIO DE LA INMACULADA,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4189,-64.1829,URQUIZA
140442800,COLEGIO FASTA VILLA EUCARISTICA,Privado,Urbano,VILLA EUCARISTICA,CORDOBA,"[""1. Común - Primario""]",-31.4797,-64.1793,INAUDI
140443100,QUALITY INSTITUTO SUPERIOR DE ACTIVIDADES DEPORTIVAS,Privado,Urbano,CIUDAD UNIVERSITARIA,CORDOBA,"[""3. Común - Superior""]",-31.4438,-64.1951,LAS FLORES
140443300,INSTITUTO ARGENTINO DE PROTESIS DENTAL,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4204,-64.1768,GUEMES
140443500,INSTITUCION CERVANTES,Privado,Urbano,ALBERDI,CORDOBA,"[""3. Común - Superior""]",-31.4058,-64.2058,ALBERDI
140443800,INSTITUTO SUPERIOR CRUZ ROJA ARGENTINA-FILIAL CORDOBA,Privado,Urbano,PUEYRREDON,CORDOBA,"[""3. Común - Superior""]",-31.4025,-64.159,GENERAL PUEYRREDON
140444000,INST. SUP. EN CIENCIAS DE LA EDUC. OLGA COSSETTINI,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""3. Común - Superior""]",-31.3751,-64.224,LAS MARGARITAS
140445300,INSTITUTO SUPERIOR SPINOZA,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4122,-64.1765,URQUIZA
140445400,INST. SUP. SABER,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4211,-64.1814,GUEMES
140445600,INSTITUTO SUPERIOR DE COMERCIO EXTERIOR,Privado,Urbano,GENERAL PAZ,CORDOBA,"[""3. Común - Superior""]",-31.4157,-64.1687,YAPEYU
140446300,COLEGIO DR.IGNACIO DUARTE QUIROS,Privado,Urbano,ITUZAINGO,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4604,-64.0874,ITUZAINGO ANEXO
140448800,J.DE INF. MARK TWAIN,Privado,Urbano,CHATEAU CARRERAS,CORDOBA,"[""0. Común - Inicial""]",-31.3851,-64.2644,PARQUE DON BOSCO
140449100,INST. SUP. LA METRO. ESCUELA DE COMUNICACIÓN AUDIOVISUAL,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4178,-64.1847,URQUIZA
140456200,J.DE INF. MIGUEL ANGEL ZAVALA ORTIZ,Estatal,Urbano,AMPLIACION MATIENZO,CORDOBA,"[""0. Común - Inicial""]",-31.4446,-64.2375,ESTACION FLORES
140457000,COLEGIO SAN JOSE,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4062,-64.223,ALBERDI
140457500,J.DE INF. INST. DE EDUCACION CORDOBA,Privado,Urbano,COLINAS DE VELEZ SARSFIELD,CORDOBA,"[""0. Común - Inicial""]",-31.4377,-64.197,BELLA VISTA
140458100,COLEGIO ACADEMIA ARGUELLO,Privado,Urbano,ARGUELLO,CORDOBA,"[""1. Común - Primario""]",-31.3519,-64.2472,LAS CORTADERAS
140459000,J.DE INF. ACADEMIA ARGÜELLO,Privado,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3518,-64.2475,LAS CORTADERAS
140460500,CIFIL VILLA REVOL,Estatal,Urbano,VILLA REVOL,CORDOBA,"[""9. Formación Profesional""]",-31.4402,-64.1688,CRISOL SUD
140460600,CIFIL AMADEO SABATTINI,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""9. Formación Profesional""]",-31.3836,-64.1758,GENERAL BUSTOS
140461600,CENTRO DE ESTUDIOS FILOSOFICOS Y TEOLOGICOS,Privado,Urbano,VILLA CLARET,CORDOBA,"[""3. Común - Superior""]",-31.3488,-64.2366,LAS CORTADERAS
140463500,J.DE INF. SAN BUENAVENTURA,Privado,Urbano,LAS PALMAS,CORDOBA,"[""0. Común - Inicial""]",-31.4023,-64.2513,LAS VIOLETAS
140464500,J.DE INF. VILLA EUCARISTICA,Privado,Urbano,VILLA EUCARISTICA,CORDOBA,"[""0. Común - Inicial""]",-31.48,-64.1795,INAUDI
140466100,INST. SUP. LA COLMENA-ESCUELA DE MUSICA,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4133,-64.1768,URQUIZA
140500900,J.DE INF. SAN PABLO APOSTOL,Privado,Urbano,COLON,CORDOBA,"[""0. Común - Inicial""]",-31.4386,-64.1577,JARDIN DEL PILAR
140471200,INST. DE ED. ESP. SULLAI,Privado,Urbano,MARQUES DE SOBREMONTE,CORDOBA,"[""4. Especial""]",-31.3657,-64.2036,MARQUES DE SOBREMONTE
140471900,INSTITUTO SUPERIOR AGENTES DE PROPAGANDA MEDICA,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4356,-64.1875,GUEMES
140472100,INST. DE ED. ESP. MATER,Privado,Urbano,VILLA CABRERA,CORDOBA,"[""4. Especial""]",-31.3889,-64.2115,VILLA PAEZ
140473500,INST. SUP. DEL PROF. ANTONIO SOBRAL,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""3. Común - Superior""]",-31.3751,-64.2238,LAS MARGARITAS
140474200,INST. SUP. DE ED. FISICA: ESCUELA NUEVA JUAN MANTOVANI,Privado,Urbano,PARQUE CAPITAL,CORDOBA,"[""3. Común - Superior""]",-31.4361,-64.2165,ROSEDAL ANEXO
140474300,INST. SUP. NUESTRA SEÑORA DEL SAGRADO CORAZON,Privado,Urbano,CRISOL,CORDOBA,"[""3. Común - Superior""]",-31.4363,-64.1666,CRISOL SUD
140474400,ESCUELA VICENTE FORESTIERI,Estatal,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""1. Común - Primario""]",-31.4804,-64.2247,SANTA ISABEL SECCION 1
140474500,ESCUELA OSVALDO JORGE LEON (ESC.EX-DE B° CABILDO),Estatal,Urbano,SANTA ISABEL 2DA. SECCION,CORDOBA,"[""1. Común - Primario""]",-31.48,-64.235,SANTA ISABEL SECCION 1
140474600,J.DE INF. PABLO NERUDA (EX-ESC.S/NOMBRE DE Bº CABILDO),Estatal,Urbano,CABILDO,CORDOBA,"[""0. Común - Inicial""]",-31.4813,-64.2346,SANTA ISABEL SECCION 1
140476500,ESCUELA MADRE MARIA DEL TRANSITO,Estatal,Urbano,VILLA BOEDO,CORDOBA,"[""1. Común - Primario""]",-31.4318,-64.1087,VILLA BUSTOS
140476800,J.DE INF. LOS ROBLES,Estatal,Urbano,LOS ROBLES,CORDOBA,"[""0. Común - Inicial""]",-31.4031,-64.2618,LOS ROBLES
140477000,J.DE INF. LUIS MANUEL ROBLES,Privado,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.3995,-64.1644,GENERAL PUEYRREDON
140477100,J.DE INF. COLLEGIUM,Privado,Urbano,ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4147,-64.1977,URQUIZA
140477200,J.DE INF. JUAN FILLOY ,Estatal,Urbano,VILLA UNION,CORDOBA,"[""0. Común - Inicial""]",-31.4212,-64.2633,VILLA UNION
140477400,ESCUELA JAVIER VILLAFAÑE (EX S/N DE B° AUTODROMO),Estatal,Urbano,AUTODROMO,CORDOBA,"[""1. Común - Primario""]",-31.3207,-64.2538,MERCANTIL
140477500,J.DE INF. MADRE MARIA DEL TRANSITO (EX-DE B° BOEDO),Estatal,Urbano,VILLA BOEDO,CORDOBA,"[""0. Común - Inicial""]",-31.4316,-64.1091,VILLA BUSTOS
140477600,J.DE INF. DR. HUMBERTO ROQUE DAGUM,Estatal,Urbano,REMEDIOS DE ESCALADA,CORDOBA,"[""0. Común - Inicial""]",-31.3366,-64.1813,REMEDIOS DE ESCALADA
140477700,ESCUELA HUMBERTO ROQUE DAGUM(EX ESC.DE B° R.DE ESCALADA),Estatal,Urbano,REMEDIOS DE ESCALADA,CORDOBA,"[""1. Común - Primario""]",-31.3366,-64.1811,REMEDIOS DE ESCALADA
140477800,ESCUELA GDOR. MANUEL LOPEZ(EX-S/N DE B° M.FRAGUEIRO ANEXO),Estatal,Urbano,MARIANO FRAGUEIRO I.P.V.ANEXO,CORDOBA,"[""1. Común - Primario""]",-31.3606,-64.1858,MARQUES DE SOBREMONTE
140477900,ESCUELA CURACA LINO ACEVEDO,Estatal,Urbano,LOS ROBLES,CORDOBA,"[""1. Común - Primario""]",-31.4032,-64.2617,LOS ROBLES
140478000,ESCUELA DR. RENE FAVALORO (EX-DE B° 16 DE NOVIEMBRE),Estatal,Urbano,16 DE NOVIEMBRE,CORDOBA,"[""1. Común - Primario""]",-31.3135,-64.2612,COOPERATIVA 16 DE NOVIEMBRE
140501100,J.DE INF. ELPIDIO TORRES,Estatal,Urbano,S.M.A.T.A.,CORDOBA,"[""0. Común - Inicial""]",-31.4529,-64.2228,FERRER
140478400,ESCUELA JUAN AMOS COMENIO (EX-S/N. DE Bº VILLA UNION),Estatal,Urbano,VILLA UNION,CORDOBA,"[""1. Común - Primario""]",-31.4223,-64.2626,VILLA UNION
140478500,J.DE INF. ELENA AMALIA LOPEZ LALLANA,Estatal,Urbano,1º DE MAYO,CORDOBA,"[""0. Común - Inicial""]",-31.4281,-64.1135,COLONIA LOLA
140478600,J.DE INF. HEROES DE MALVINAS(EX-DE BºI.P.V.CNO.A VILLA POSSE,Estatal,Urbano,I.P.V.(CNO. A VILLA POSSE),CORDOBA,"[""0. Común - Inicial""]",-31.4439,-64.1085,VILLA BUSTOS
140478900,ESCUELA 2 DE ABRIL,Estatal,Urbano,RESIDENCIAL SAN JORGE,CORDOBA,"[""1. Común - Primario""]",-31.3694,-64.1302,RESIDENCIAL SAN JORGE
140479100,J.DE INF. RENE FAVALORO (EX-DE B° MIRIZZI),Estatal,Urbano,MIRIZZI,CORDOBA,"[""0. Común - Inicial""]",-31.4706,-64.2088,CABO FARINA
140479200,J.DE INF. JUAN FILLOY (EX DE B° CERRO NORTE),Estatal,Urbano,CERRO NORTE,CORDOBA,"[""0. Común - Inicial""]",-31.3233,-64.2799,VILLA ALLENDE PARQUE
140479300,J.DE INF. JOSE JAVIER VILLAFAÑE (EX-DE B° AUTODROMO),Estatal,Urbano,AUTODROMO,CORDOBA,"[""0. Común - Inicial""]",-31.3259,-64.2571,ARGUELLO
140479400,J.DE INF. PATRICIA STOKOE (EX-DE B° 16 DE NOVIEMBRE),Estatal,Urbano,16 DE NOVIEMBRE,CORDOBA,"[""0. Común - Inicial""]",-31.3135,-64.2611,COOPERATIVA 16 DE NOVIEMBRE
140479500,J.DE INF. MARIA EVA DUARTE(EX S/NOM.DE B°JOSE I.DIAZ 3°SEC.,Estatal,Urbano,JOSE IGNACIO DIAZ 3º SECCION,CORDOBA,"[""0. Común - Inicial""]",-31.4493,-64.146,BH_CAMINO A 60 CUADRAS
140479600,J.DE INF. MALVINAS ARGENTINAS (EX-DE B° ALMIRANTE BROWN),Estatal,Urbano,ALMIRANTE BROWN,CORDOBA,"[""0. Común - Inicial""]",-31.4588,-64.0929,LOS SAUCES
140479700,ESCUELA MARIA EVA DUARTE (EX-DE FAMILIAS UNIDAS),Estatal,Urbano,JOSE IGNACIO DIAZ 3º SECCION,CORDOBA,"[""1. Común - Primario""]",-31.4491,-64.146,BH_CAMINO A 60 CUADRAS
140479800,ESCUELA CARLOS SAAVEDRA LAMAS,Estatal,Urbano,PARQUE ITUZAINGO,CORDOBA,"[""1. Común - Primario""]",-31.4818,-64.0849,ITUZAINGO ANEXO
140479900,ESCUELA HEROES DE MALVINAS,Estatal,Urbano,ALMIRANTE BROWN,CORDOBA,"[""1. Común - Primario""]",-31.459,-64.0929,LOS SAUCES
140480000,J.DE INF. ESTER OULTON DE PEARSON,Estatal,Urbano,OLMOS SUD,CORDOBA,"[""0. Común - Inicial""]",-31.4683,-64.2179,VILLA EL LIBERTADOR
140480100,J.DE INF. EVA DUARTE,Estatal,Urbano,PARQUE LICEO 2DA. SECCION,CORDOBA,"[""0. Común - Inicial""]",-31.3589,-64.1614,PARQUE LICEO SECCION 2
140480200,J.DE INF. 2 DE ABRIL (EX S/N DE Bº RESID. SAN JORGE ),Estatal,Urbano,RESIDENCIAL SAN JORGE,CORDOBA,"[""0. Común - Inicial""]",-31.3694,-64.131,RESIDENCIAL SAN JORGE
140480300,ESCUELA HEROES DE MALVINAS(EX-S/N BºI.P.V.-CNO.A VILLA POSSE,Estatal,Urbano,I.P.V.(CNO. A VILLA POSSE),CORDOBA,"[""1. Común - Primario""]",-31.4438,-64.1085,VILLA BUSTOS
140480500,ESCUELA GERONIMO GRAGERA,Estatal,Urbano,CERRO NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3233,-64.2798,VILLA ALLENDE PARQUE
140480800,ESCUELA EVA DUARTE (EX-S/N DE BºPARQUE LICEO IIºSECC.),Estatal,Urbano,PARQUE LICEO 2DA. SECCION,CORDOBA,"[""1. Común - Primario""]",-31.3593,-64.1602,PARQUE LICEO SECCION 2
140481200,J.DE INF. ATAHUALPA YUPANQUI,Estatal,Urbano,PARQUE ITUZAINGO,CORDOBA,"[""0. Común - Inicial""]",-31.4758,-64.0918,ITUZAINGO ANEXO
140481400,J.DE INF. NUEVO SIGLO,Privado,Urbano,GENERAL PAZ,CORDOBA,"[""0. Común - Inicial""]",-31.4157,-64.1687,YAPEYU
140482700,J.DE INF. BELEN (C.ED. NTRA.SRA.DEL TRABAJO),Privado,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""0. Común - Inicial""]",-31.4728,-64.2153,VILLA EL LIBERTADOR
140485000,COLEGIO DE NIÑOS DEPORTISTAS,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4135,-64.2151,ALBERDI
140485100,INST. SUP. DE ACT.FISICAS Y DEPORTIVAS(ISAFYD)EX-FITNESS,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4193,-64.1819,URQUIZA
140487000,J.DE INF. JOSE PEÑA,Privado,Urbano,VILLA CABRERA,CORDOBA,"[""0. Común - Inicial""]",-31.3831,-64.2177,LAS MARGARITAS
140487100,J.DE INF. DEL INMACULADO CZÓN DE MARÍA-ADORATRICES,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial""]",-31.4181,-64.1772,URQUIZA
140487800,J.DE INF. JOSE MALANCA (EX-BERNARDINO RIVADAVIA),Estatal,Urbano,MARQUES DE SOBREMONTE-ANEXO,CORDOBA,"[""0. Común - Inicial""]",-31.3663,-64.1934,MARQUES DE SOBREMONTE
140488500,ESCUELA JULIO DIAZ USANDIVARAS (EX-ANEXO PEDRO GOYENA),Estatal,Urbano,LAS LILAS,CORDOBA,"[""1. Común - Primario""]",-31.4445,-64.1334,JOSE IGNACIO DIAZ SECCION 1
140488600,ESCUELA MARIA DEL TRANSITO CABANILLAS (Bº EL QUEBRACHO),Estatal,Urbano,EL QUEBRACHO,CORDOBA,"[""1. Común - Primario""]",-31.4755,-64.143,VILLA CORONEL OLMEDO
140489000,INST. SUP. DE CAPACITACION INTEGRAL(EX-COCINA INTERNACIONAL),Privado,Urbano,PORTAL DEL JACARANDA,CORDOBA,"[""3. Común - Superior""]",-31.3438,-64.2883,LA SALLE
140489500,INST. SUP. BANCARIO,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4134,-64.1925,URQUIZA
140491000,C.E.N.P.A. VILLA CHACRA DE LA MERCED,Estatal,Urbano,VILLA LA MERCED,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4041,-64.0645,VILLA LA MERCED
140491700,ESCUELA REPUBLICA DEL ECUADOR,Estatal,Urbano,RESIDENCIAL SAN ROQUE,CORDOBA,"[""1. Común - Primario""]",-31.4231,-64.2429,RESIDENCIAL SAN ROQUE
140492300,C.E.N.P.A. DE Bº LOS ROBLES ,Estatal,Urbano,LOS ROBLES,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4032,-64.2616,LOS ROBLES
140492700,ESCUELA MADRE TERESA DE CALCUTA,Estatal,Urbano,AMPLIACION CERVECEROS,CORDOBA,"[""1. Común - Primario""]",-31.4642,-64.159,CERVECEROS
140493200,INST. SUP. SANTA CLARA DE ASIS,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4191,-64.183,URQUIZA
140493300,INST. SUP. NUEVA FORMACION,Privado,Urbano,NUEVA CORDOBA,CORDOBA,"[""3. Común - Superior""]",-31.4246,-64.1848,GUEMES
140493400,COLEGIO PARROQUIAL SAN JERONIMO,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4035,-64.2098,ALBERDI
140493600,J.DE INF. PQUIAL. SAN JOSE,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.407,-64.2227,ALBERDI
140496900,J.DE INF. REPUBLICA DE ECUADOR,Estatal,Urbano,RESIDENCIAL SAN ROQUE,CORDOBA,"[""0. Común - Inicial""]",-31.4232,-64.2428,RESIDENCIAL SAN ROQUE
140497400,J.DE INF. EGIDIO CERRITO (EX S/N. DE Bº CHINGOLO I),Estatal,Urbano,CHINGOLO I,CORDOBA,"[""0. Común - Inicial""]",-31.3432,-64.1666,REMEDIOS DE ESCALADA
140497800,ESCUELA MARIA SALEME DE Bº CIUDAD DE MIS SUEÑOS,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""1. Común - Primario""]",-31.477,-64.0858,ITUZAINGO ANEXO
140498000,J.DE INF. SAN ROQUE,Privado,Urbano,VILLA CORINA,CORDOBA,"[""0. Común - Inicial""]",-31.3778,-64.1432,NUEVA ITALIA
140498100,ESCUELA JUAN DOMINGO PERON ,Estatal,Urbano,CIUDAD EVITA,CORDOBA,"[""1. Común - Primario""]",-31.4493,-64.11,SAN LORENZO
140498600,J.DE INF. JULIA ARGENTINA PEÑALOZA DE COUZO,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""0. Común - Inicial""]",-31.477,-64.0855,ITUZAINGO ANEXO
140498700,J.DE INF. VICEGOBERNADOR ATILIO LOPEZ DE Bº CIUDAD EVITA,Estatal,Urbano,CIUDAD EVITA,CORDOBA,"[""0. Común - Inicial""]",-31.4494,-64.1093,SAN LORENZO
140499000,INST. SUP. AZAFRAN -ESC.SUP. DE GASTRONOMIA,Privado,Urbano,INDEPENDENCIA,CORDOBA,"[""3. Común - Superior""]",-31.4051,-64.1879,URQUIZA
140500000,INSTITUTO SUPERIOR DE DISEÑO Y ARTE,Privado,Urbano,CENTRO,CORDOBA,"[""3. Común - Superior""]",-31.4162,-64.1825,URQUIZA
140500700,ESCUELA ELPIDIO TORRES,Estatal,Urbano,S.M.A.T.A.,CORDOBA,"[""1. Común - Primario""]",-31.4525,-64.2225,FERRER
140500800,J.DE INF. INMACULADA CONCEPCION,Privado,Urbano,SAN MARTIN,CORDOBA,"[""0. Común - Inicial""]",-31.3932,-64.2025,VILLA PAEZ
140501200,ESCUELA MAESTRO MOYANO (EX ESC S/N° DE B° CHINGOLO I),Estatal,Urbano,CHINGOLO I,CORDOBA,"[""1. Común - Primario""]",-31.3439,-64.1656,PARQUE LICEO SECCION 2
140501400,J.DE INF. SAN JERONIMO,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4035,-64.2098,ALBERDI
140501500,J.DE INF. MODELO DE JUEGO Y DEPORTES RACING,Privado,Urbano,NUEVA ITALIA,CORDOBA,"[""0. Común - Inicial""]",-31.3889,-64.1429,LOS PINOS
140501600,INSTITUTO PQUIAL. NUESTRA SEÑORA DEL CARMEN - NIVEL INICIAL,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""0. Común - Inicial""]",-31.3816,-64.1835,HIPOLITO IRIGOYEN
140501700,INST. SUP. JUAN ZORRILLA DE SAN MARTIN,Privado,Urbano,CERRO DE LAS ROSAS,CORDOBA,"[""3. Común - Superior""]",-31.3758,-64.2389,COLINAS DEL CERRO
140502100,J.DE INF. PADRE SEBASTIAN RAGGI,Privado,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.4027,-64.1647,GENERAL PUEYRREDON
140502600,J.DE INF. GRACIELA CABAL (Bº 2 DE MAYO),Estatal,Urbano,COOPERATIVA 2 DE MAYO,CORDOBA,"[""0. Común - Inicial""]",-31.3181,-64.2566,MERCANTIL
140502800,ESCUELA ARTEMIO ARAN (EX-S/N. DE Bº COOP.2 DE MAYO),Estatal,Urbano,COOPERATIVA 2 DE MAYO,CORDOBA,"[""1. Común - Primario""]",-31.3188,-64.2541,MERCANTIL
140502900,J.DE INF. EDITH VERA (Bº ZEPA),Estatal,Urbano,ZEPA A Y B,CORDOBA,"[""0. Común - Inicial""]",-31.3898,-64.1053,CENTRO
