barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
RESIDENCIAL ARAGON,1719.0,432.0,55.0,12.73,0,0,0,0,5,1,5,0,0,7.45,0.0,0.0,0.0,0.0,2.91,0.0,0,0,0,1,0.0539,0.0,0.0,0.14,12278.5714,3085.7143,0.385,1.0,0.3333,3.9792,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>RESIDENCIAL ARAGON</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1719.0<br>Score Infra: Muy Baja"
RESIDENCIAL OLIVOS,971.0,311.0,4.0,1.29,1,1,0,0,3,3,118,0,1,6.879,0.0,1.03,0.0,0.0,3.09,10.3,1,0,0,1,0.1287,0.0,0.0,0.2,4855.0,1555.0,0.6435,2.0,0.6667,3.1222,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>RESIDENCIAL OLIVOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 971.0<br>Score Infra: Baja"
RESIDENCIAL SAN CARLOS,2868.0,908.0,17.0,1.87,0,0,0,0,11,7,672,2,0,7.962,0.0,0.0,0.0,1.5585,3.84,0.0,0,0,1,1,0.1822,0.0,0.0,0.44,6518.1818,2063.6364,0.4141,1.0,0.3333,3.1586,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>RESIDENCIAL SAN CARLOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2868.0<br>Score Infra: Media"
RESIDENCIAL SAN JORGE,2240.0,584.0,72.0,12.33,2,2,0,0,1,1,31,0,1,7.715,0.0,0.89,0.0,0.0,0.45,4.46,1,0,0,1,0.0701,0.0,0.0,0.1,22400.0,5840.0,0.701,3.0,0.6667,3.8356,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>RESIDENCIAL SAN JORGE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2240.0<br>Score Infra: Muy Baja"
RESIDENCIAL SAN ROQUE,13559.0,3398.0,501.0,14.74,8,8,0,1,12,2,90,0,2,9.515,0.0,0.59,0.74,0.0,0.89,1.48,1,1,0,1,0.0821,0.0,0.0,1.57,8636.3057,2164.3312,0.0523,9.0,1.0,3.9903,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>RESIDENCIAL SAN ROQUE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 13559.0<br>Score Infra: Muy Baja"
RESIDENCIAL SANTA ANA,1547.0,474.0,13.0,2.74,0,0,0,0,17,6,0,0,1,7.345,0.0,0.0,0.0,0.0,10.99,6.46,0,0,0,1,0.2035,0.0,0.0,0.29,5334.4828,1634.4828,0.7017,1.0,0.3333,3.2637,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>RESIDENCIAL SANTA ANA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1547.0<br>Score Infra: Media"
RESIDENCIAL SANTA ROSA,2741.0,713.0,43.0,6.03,6,4,2,0,7,2,0,0,1,7.916,0.333,2.19,0.0,0.0,2.55,3.65,1,0,0,1,0.1992,0.0,0.0,0.28,9789.2857,2546.4286,0.7114,1.6667,0.6667,3.8443,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>RESIDENCIAL SANTA ROSA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2741.0<br>Score Infra: Media"
RESIDENCIAL SUD,947.0,282.0,5.0,1.77,1,1,0,0,39,10,30,0,1,6.854,0.0,1.06,0.0,0.0,24.0,10.56,1,0,0,1,0.518,0.0,0.0,0.19,4984.2105,1484.2105,2.7263,2.0,0.6667,3.3582,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>RESIDENCIAL SUD</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 947.0<br>Score Infra: Muy Alta"
RESIDENCIAL VELEZ SARSFIELD,3161.0,1013.0,6.0,0.59,2,2,0,0,14,5,372,0,1,8.059,0.0,0.63,0.0,0.0,4.43,3.16,1,0,0,1,0.1258,0.0,0.0,0.46,6871.7391,2202.1739,0.2735,3.0,0.6667,3.1204,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>RESIDENCIAL VELEZ SARSFIELD</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3161.0<br>Score Infra: Baja"
RIVADAVIA,3105.0,1064.0,25.0,2.35,0,0,0,0,14,11,37,0,1,8.041,0.0,0.0,0.0,0.0,4.51,3.22,0,0,0,1,0.0835,0.0,0.0,0.34,9132.3529,3129.4118,0.2456,1.0,0.3333,2.9182,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>RIVADAVIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3105.0<br>Score Infra: Baja"
RIVERA INDARTE,1742.0,517.0,23.0,4.45,0,0,0,0,6,2,301,0,1,7.463,0.0,0.0,0.0,0.0,3.44,5.74,0,0,0,1,0.0637,0.0,0.0,1.08,1612.963,478.7037,0.059,1.0,0.3333,3.3694,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>RIVERA INDARTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1742.0<br>Score Infra: Muy Baja"
ROCIO,500.0,200.0,0.0,0.0,0,0,0,0,3,1,0,0,1,6.217,0.0,0.0,0.0,0.0,6.0,20.0,0,0,0,1,0.1111,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>ROCIO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Baja"
ROCIO DEL SUR,500.0,200.0,0.0,0.0,0,0,0,0,4,1,0,0,0,6.217,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,0.1481,0.0,0.0,0.06,8333.3333,3333.3333,2.4683,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>ROCIO DEL SUR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Media"
ROGELIO MARTINEZ,1204.0,390.0,3.0,0.77,9,9,0,0,12,7,13,0,1,7.094,0.0,4.8035,0.0,0.0,9.97,8.31,1,0,0,1,0.518,0.0,0.0,0.32,3762.5,1218.75,1.6188,10.0,0.6667,3.0872,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>ROGELIO MARTINEZ</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1204.0<br>Score Infra: Muy Alta"
ROSEDAL,2314.0,755.0,6.0,0.79,2,2,0,0,1,1,186,0,2,7.747,0.0,0.86,0.0,0.0,0.43,8.64,1,0,0,1,0.0676,0.0,0.0,0.34,6805.8824,2220.5882,0.1988,3.0,0.6667,3.0649,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>ROSEDAL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2314.0<br>Score Infra: Muy Baja"
ROSEDAL ANEXO,916.0,288.0,6.0,2.08,3,3,0,0,5,3,0,0,2,6.821,0.0,3.28,0.0,0.0,5.46,21.83,1,0,0,1,0.3287,0.0,0.0,0.14,6542.8571,2057.1429,2.3479,4.0,0.6667,3.1806,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>ROSEDAL ANEXO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 916.0<br>Score Infra: Alta"
SACHI,1053.0,255.0,28.0,10.98,2,2,0,0,10,2,2,0,1,6.96,0.0,1.9,0.0,0.0,9.5,9.5,1,0,0,1,0.3078,0.0,0.0,0.15,7020.0,1700.0,2.052,3.0,0.6667,4.1294,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>SACHI</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1053.0<br>Score Infra: Alta"
SAN ANTONIO,500.0,200.0,4.0,2.0,0,0,0,0,11,2,2,0,1,6.217,0.0,0.0,0.0,0.0,22.0,20.0,0,0,0,1,0.4074,0.0,0.0,0.2,2500.0,1000.0,2.037,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN ANTONIO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
SAN CAYETANO,500.0,200.0,6.0,3.0,0,0,0,0,9,9,14,0,0,6.217,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,1,0.3333,0.0,0.0,0.05,10000.0,4000.0,6.666,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>SAN CAYETANO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Alta"
SAN DANIEL,1359.0,455.0,13.0,2.86,0,0,0,1,8,11,158,0,1,7.215,0.0,0.0,6.657,0.0,5.89,7.36,0,1,0,1,0.3313,0.0,0.0,0.2,6795.0,2275.0,1.6565,1.0,0.6667,2.9868,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SAN DANIEL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1359.0<br>Score Infra: Alta"
SAN FELIPE,2553.0,667.0,44.0,6.6,5,5,0,0,4,3,20,0,1,7.845,0.0,1.96,0.0,0.0,1.57,3.92,1,0,0,1,0.1651,0.0,0.0,0.8,3191.25,833.75,0.2064,6.0,0.6667,3.8276,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN FELIPE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2553.0<br>Score Infra: Media"
SAN FERNANDO,4094.0,1612.0,65.0,4.03,4,2,2,0,9,4,246,0,0,8.318,0.5,0.98,0.0,0.0,2.2,0.0,1,0,0,1,0.1087,0.0,0.0,0.52,7873.0769,3100.0,0.209,1.0,0.6667,2.5397,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SAN FERNANDO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4094.0<br>Score Infra: Baja"
SAN FRANCISCO,1123.0,362.0,2.0,0.55,1,1,0,0,6,4,133,0,0,7.025,0.0,0.89,0.0,0.0,5.34,0.0,1,0,0,1,0.1606,0.0,0.0,0.26,4319.2308,1392.3077,0.6177,2.0,0.6667,3.1022,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN FRANCISCO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1123.0<br>Score Infra: Media"
SAN IGNACIO,2787.0,755.0,82.0,10.86,1,1,0,0,17,3,181,0,1,7.933,0.0,0.36,0.0,0.0,6.1,3.59,1,0,0,1,0.1379,0.0,0.0,0.49,5687.7551,1540.8163,0.2814,2.0,0.6667,3.6914,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SAN IGNACIO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2787.0<br>Score Infra: Baja"
SAN JAVIER,1637.0,413.0,36.0,8.72,2,2,0,0,7,1,10,0,0,7.401,0.0,1.22,0.0,0.0,4.28,0.0,1,0,0,1,0.1639,0.0,0.0,1.17,1399.1453,352.9915,0.1401,3.0,0.6667,3.9637,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN JAVIER</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1637.0<br>Score Infra: Media"
SAN JOSE,548.0,200.0,2.0,1.0,1,1,0,0,15,4,146,0,1,6.308,0.0,1.82,0.0,0.0,24.0,18.25,1,0,0,1,0.5707,0.0,0.0,0.14,3914.2857,1428.5714,4.0764,2.0,0.6667,2.74,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN JOSE</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 548.0<br>Score Infra: Muy Alta"
SAN LORENZO,1988.0,618.0,17.0,2.75,2,2,0,1,27,8,61,0,1,7.595,0.0,1.01,5.03,0.0,13.58,5.03,1,1,0,1,0.4895,0.0,0.0,0.36,5522.2222,1716.6667,1.3597,3.0,1.0,3.2168,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN LORENZO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1988.0<br>Score Infra: Muy Alta"
SAN LORENZO NORTE,500.0,200.0,5.0,2.5,0,0,0,0,4,2,47,0,1,6.217,0.0,0.0,0.0,0.0,8.0,20.0,0,0,0,1,0.1481,0.0,0.0,0.05,10000.0,4000.0,2.962,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN LORENZO NORTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Media"
SAN LUIS DE FRANCIA,500.0,200.0,4.0,2.0,1,1,0,0,6,1,19,0,0,6.217,0.0,2.0,0.0,0.0,12.0,0.0,1,0,0,1,0.361,0.0,0.0,0.07,7142.8571,2857.1429,5.1571,2.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN LUIS DE FRANCIA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
SAN MARCELO,500.0,200.0,0.0,0.0,0,0,0,0,14,11,8,0,0,6.217,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0.4444,0.0,0.0,0.09,5555.5556,2222.2222,4.9378,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN MARCELO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
SAN MARTIN,13157.0,4358.0,207.0,4.75,21,13,8,1,19,5,728,0,0,9.485,0.381,1.6,0.76,0.0,1.44,0.0,1,1,0,1,0.1631,0.0,0.0,1.45,9073.7931,3005.5172,0.1125,1.5556,1.0,3.019,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN MARTIN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 13157.0<br>Score Infra: Media"
SAN MARTIN ANEXO,3153.0,1078.0,37.0,3.43,0,0,0,0,12,3,152,0,0,8.056,0.0,0.0,0.0,0.0,3.81,0.0,0,0,0,1,0.0706,0.0,0.0,0.34,9273.5294,3170.5882,0.2076,1.0,0.3333,2.9249,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>SAN MARTIN ANEXO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3153.0<br>Score Infra: Muy Baja"
SAN MARTIN NORTE,1945.0,560.0,34.0,6.07,0,0,0,1,13,7,110,0,0,7.574,0.0,0.0,5.14,0.0,6.68,0.0,0,1,0,1,0.2953,0.0,0.0,0.23,8456.5217,2434.7826,1.2839,1.0,0.6667,3.4732,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SAN MARTIN NORTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1945.0<br>Score Infra: Alta"
SAN NICOLAS,2063.0,596.0,44.0,7.38,0,0,0,0,7,2,193,0,1,7.632,0.0,0.0,0.0,0.0,3.39,4.85,0,0,0,1,0.0628,0.0,0.0,0.22,9377.2727,2709.0909,0.2855,1.0,0.3333,3.4614,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>SAN NICOLAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2063.0<br>Score Infra: Muy Baja"
SAN PABLO,2190.0,672.0,25.0,3.72,0,0,0,0,15,6,69,0,1,7.692,0.0,0.0,0.0,0.0,6.85,4.57,0,0,0,1,0.1269,0.0,0.0,0.28,7821.4286,2400.0,0.4532,1.0,0.3333,3.2589,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SAN PABLO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2190.0<br>Score Infra: Baja"
SAN PEDRO NOLASCO,982.0,265.0,26.0,9.81,1,1,0,0,9,1,15,0,2,6.891,0.0,1.02,0.0,0.0,9.16,20.37,1,0,0,1,0.2404,0.0,0.0,0.41,2395.122,646.3415,0.5863,2.0,0.6667,3.7057,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SAN PEDRO NOLASCO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 982.0<br>Score Infra: Alta"
SAN RAFAEL,5172.0,1698.0,20.0,1.18,5,2,3,0,9,2,252,0,0,8.551,0.6,0.97,0.0,0.0,1.74,0.0,1,0,0,1,0.0995,0.0,0.0,0.65,7956.9231,2612.3077,0.1531,0.75,0.6667,3.0459,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SAN RAFAEL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5172.0<br>Score Infra: Baja"
SAN RAMON,500.0,200.0,11.0,5.5,3,3,0,0,3,1,0,0,0,6.217,0.0,4.8035,0.0,0.0,6.0,0.0,1,0,0,1,0.4444,0.0,0.0,1.06,471.6981,188.6792,0.4192,4.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SAN RAMON</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
SAN SALVADOR,2101.0,648.0,4.0,0.62,0,0,0,0,16,9,339,0,1,7.651,0.0,0.0,0.0,0.0,7.62,4.76,0,0,0,1,0.1411,0.0,0.0,0.34,6179.4118,1905.8824,0.415,1.0,0.3333,3.2423,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SAN SALVADOR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2101.0<br>Score Infra: Baja"
SAN VICENTE,18145.0,5733.0,291.0,5.08,34,23,11,0,42,9,272,1,1,9.806,0.324,1.87,0.0,0.55,2.31,0.55,1,0,1,1,0.2118,0.0,0.0,2.6,6978.8462,2205.0,0.0815,2.0,0.6667,3.165,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SAN VICENTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 18145.0<br>Score Infra: Media"
SANTA CECILIA,1089.0,317.0,40.0,12.62,2,2,0,0,7,3,40,0,1,6.994,0.0,1.84,0.0,0.0,6.43,9.18,1,0,0,1,0.2468,0.0,0.0,0.13,8376.9231,2438.4615,1.8985,3.0,0.6667,3.4353,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SANTA CECILIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1089.0<br>Score Infra: Alta"
SANTA CLARA DE ASIS,1839.0,481.0,8.0,1.66,3,0,3,0,8,2,200,0,1,7.518,1.0,1.63,0.0,0.0,4.35,5.44,1,0,0,1,0.1937,0.0,0.0,0.2,9195.0,2405.0,0.9685,0.25,0.6667,3.8233,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SANTA CLARA DE ASIS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1839.0<br>Score Infra: Media"
SANTA ISABEL ANEXO,1361.0,328.0,24.0,7.32,2,0,2,0,8,2,0,0,0,7.217,1.0,1.47,0.0,0.0,5.88,0.0,1,0,0,1,0.2109,0.0,0.0,0.18,7561.1111,1822.2222,1.1717,0.3333,0.6667,4.1494,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SANTA ISABEL ANEXO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1361.0<br>Score Infra: Media"
SANTA ISABEL SECCION 1,3583.0,1013.0,45.0,4.44,0,0,0,1,13,6,0,0,1,8.184,0.0,0.0,2.79,0.0,3.63,2.79,0,1,0,1,0.1604,0.0,0.0,0.79,4535.443,1282.2785,0.203,1.0,0.6667,3.537,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SANTA ISABEL SECCION 1</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3583.0<br>Score Infra: Media"
SANTA ISABEL SECCION 2,6113.0,1748.0,100.0,5.72,0,0,0,1,19,5,0,0,1,8.718,0.0,0.0,1.64,0.0,3.11,1.64,0,1,0,1,0.1123,0.0,0.0,0.89,6868.5393,1964.0449,0.1262,1.0,0.6667,3.4971,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SANTA ISABEL SECCION 2</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 6113.0<br>Score Infra: Baja"
SANTA ISABEL SECCION 3,4047.0,1071.0,51.0,4.76,12,8,4,0,14,3,102,0,2,8.306,0.333,2.97,0.0,0.0,3.46,4.94,1,0,0,1,0.2702,0.0,0.0,0.49,8259.1837,2185.7143,0.5514,1.8,0.6667,3.7787,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SANTA ISABEL SECCION 3</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4047.0<br>Score Infra: Alta"
SANTA RITA,1145.0,395.0,13.0,3.29,1,1,0,1,14,5,247,0,0,7.044,0.0,0.87,6.657,0.0,12.23,0.0,1,1,0,1,0.5091,0.0,0.0,0.16,7156.25,2468.75,3.1819,2.0,1.0,2.8987,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>SANTA RITA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1145.0<br>Score Infra: Muy Alta"
SARGENTO CABRAL,3597.0,1060.0,78.0,7.36,1,1,0,1,9,4,34,0,1,8.188,0.0,0.28,2.78,0.0,2.5,2.78,1,1,0,1,0.1585,0.0,0.0,0.36,9991.6667,2944.4444,0.4403,2.0,1.0,3.3934,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SARGENTO CABRAL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3597.0<br>Score Infra: Media"
SARMIENTO,2507.0,785.0,17.0,2.17,5,3,2,0,12,8,23,0,1,7.827,0.4,1.99,0.0,0.0,4.79,3.99,1,0,0,1,0.2268,0.0,0.0,0.3,8356.6667,2616.6667,0.756,1.3333,0.6667,3.1936,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SARMIENTO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2507.0<br>Score Infra: Alta"
SEP,1039.0,292.0,7.0,2.4,2,2,0,0,9,6,27,0,1,6.947,0.0,1.92,0.0,0.0,8.66,9.62,1,0,0,1,0.2936,0.0,0.0,0.06,17316.6667,4866.6667,4.8933,3.0,0.6667,3.5582,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>SEP</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1039.0<br>Score Infra: Alta"
SEP SEGUNDA ETAPA,2640.0,759.0,16.0,2.11,0,0,0,0,6,3,0,0,0,7.879,0.0,0.0,0.0,0.0,2.27,0.0,0,0,0,1,0.042,0.0,0.0,0.15,17600.0,5060.0,0.28,1.0,0.3333,3.4783,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>SEP SEGUNDA ETAPA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2640.0<br>Score Infra: Muy Baja"
SMATA,2291.0,599.0,2.0,0.33,4,4,0,0,4,2,79,0,2,7.737,0.0,1.75,0.0,0.0,1.75,8.73,1,0,0,1,0.1538,0.0,0.0,0.3,7636.6667,1996.6667,0.5127,5.0,0.6667,3.8247,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>SMATA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2291.0<br>Score Infra: Media"
SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES,650.0,200.0,1.0,0.5,0,0,0,0,0,0,0,0,1,6.479,0.0,0.0,0.0,0.0,0.0,15.38,0,0,0,0,0.0,0.0,0.0,0.28,6950.9434,2083.3333,0.5626,1.0,0.0,3.25,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 650.0<br>Score Infra: Muy Baja"
SUAREZ,2807.0,762.0,87.0,11.42,4,4,0,0,7,2,26,0,0,7.94,0.0,1.43,0.0,0.0,2.49,0.0,1,0,0,1,0.1453,0.0,0.0,0.35,8020.0,2177.1429,0.4151,5.0,0.6667,3.6837,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>SUAREZ</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2807.0<br>Score Infra: Baja"
