barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
GENERAL PAZ,9524.0,4209.0,107.0,2.54,23,13,10,0,32,13,230,1,1,0.442,9.162,0.435,2.41,0.0,1.05,3.36,1.05,1,0,1,1,0.3043,-31.4125574874454,-64.1656906995031,1.13,8428.32,0.269,1,2,Suburbio Popular Consolidado,Alta,<b>GENERAL PAZ</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 9524.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
GENERAL PUEYRREDON,24021.0,7938.0,561.0,7.07,17,4,13,0,48,12,202,0,1,0.33,10.087,0.765,0.71,0.0,0.0,2.0,0.42,1,0,0,1,0.0863,-31.4020774327923,-64.1624596839047,3.16,7601.58,0.027,1,2,Suburbio Popular Consolidado,Baja,<b>GENERAL PUEYRREDON</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 24021.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
GENERAL SAVIO,4889.0,1309.0,313.0,23.91,0,0,0,0,9,1,70,0,1,0.268,8.495,0.0,0.0,0.0,0.0,1.84,2.05,0,0,0,1,0.0341,-31.371992117919,-64.1580891610321,0.31,15770.97,0.11,-1,4,Periferia Vulnerable,Muy Baja,<b>GENERAL SAVIO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 4889.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
GRANADERO PRINGLES,2209.0,628.0,16.0,2.55,0,0,0,0,19,4,25,0,1,0.284,7.701,0.0,0.0,0.0,0.0,8.6,4.53,0,0,0,1,0.1593,-31.3755515882091,-64.1976083748721,0.19,11626.32,0.838,1,2,Suburbio Popular Consolidado,Media,<b>GRANADERO PRINGLES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2209.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
GRANJA DE FUNES,3866.0,1228.0,27.0,2.2,5,5,0,0,30,11,50,0,1,0.318,8.26,0.0,1.29,0.0,0.0,7.76,2.59,1,0,0,1,0.2332,-31.349164455122,-64.2445719762199,1.1,3514.55,0.212,1,2,Suburbio Popular Consolidado,Alta,<b>GRANJA DE FUNES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3866.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
GUARNICION AEREA CORDOBA,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.4437692781579,-64.2815434253756,10.97,45.58,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>GUARNICION AEREA CORDOBA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
GUARNICION MILITAR CORDOBA,500.0,200.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.3932530580866,-64.2925498765201,24.79,20.17,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>GUARNICION MILITAR CORDOBA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
GUAYAQUIL,587.0,200.0,0.0,0.0,2,2,0,0,14,4,86,0,1,0.341,6.377,0.0,3.41,0.0,0.0,23.85,17.04,1,0,0,1,0.6783,-31.382844844148,-64.1550652774413,0.08,7337.5,8.479,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>GUAYAQUIL</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 587.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
GUEMES,11588.0,5333.0,428.0,8.03,17,14,3,1,41,21,132,0,0,0.46,9.358,0.176,1.47,0.86,0.0,3.54,0.0,1,1,0,1,0.1963,-31.4281317736306,-64.1936790393253,1.18,9820.34,0.166,1,2,Suburbio Popular Consolidado,Media,<b>GUEMES</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 11588.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
GUINAZU,1361.0,373.0,41.0,10.99,5,5,0,1,20,2,10,1,1,0.274,7.217,0.0,3.67,6.656999999999986,1.5584999999999962,14.7,7.35,1,1,1,1,0.8602,-31.3122463444352,-64.1732935256594,0.34,4002.94,2.53,-1,1,Núcleo Urbano Consolidado,Muy Alta,<b>GUINAZU</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1361.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
GUINAZU SUD,500.0,200.0,3.0,1.5,0,0,0,1,12,2,4,0,1,0.4,6.217,0.0,0.0,6.656999999999986,0.0,24.0,20.0,0,1,0,1,0.6667,-31.335667108704,-64.1831340646197,0.04,12500.0,16.667,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>GUINAZU SUD</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
HIPOLITO IRIGOYEN,3313.0,893.0,83.0,9.29,0,0,0,1,6,4,23,0,1,0.27,8.106,0.0,0.0,3.02,0.0,1.81,3.02,0,1,0,1,0.1343,-31.3728101396738,-64.1862965749199,0.29,11424.14,0.463,1,2,Suburbio Popular Consolidado,Baja,<b>HIPOLITO IRIGOYEN</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3313.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
HOGAR PROPIO,4716.0,1581.0,56.0,3.54,2,2,0,1,19,5,18,0,3,0.335,8.459,0.0,0.42,2.12,0.0,4.03,6.36,1,1,0,1,0.1745,-31.4073366174112,-64.1541697551546,0.48,9825.0,0.364,1,2,Suburbio Popular Consolidado,Media,<b>HOGAR PROPIO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4716.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
HORIZONTE,2016.0,641.0,11.0,1.72,0,0,0,0,10,6,188,0,0,0.318,7.609,0.0,0.0,0.0,0.0,4.96,0.0,0,0,0,1,0.0919,-31.458659818397,-64.2065221911296,0.29,6951.72,0.317,1,2,Suburbio Popular Consolidado,Baja,<b>HORIZONTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2016.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
INAUDI,1662.0,459.0,4.0,0.87,4,4,0,1,7,1,52,1,1,0.276,7.416,0.0,2.41,6.02,1.5584999999999962,4.21,6.02,1,1,1,1,0.5573,-31.4764448201221,-64.1942870194643,0.3,5540.0,1.858,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>INAUDI</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1662.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
INDEPENDENCIA,813.0,294.0,7.0,2.38,1,0,1,0,16,9,38,0,0,0.362,6.702,1.0,1.23,0.0,0.0,19.68,0.0,1,0,0,1,0.4498,-31.4011747261759,-64.1901515777845,0.12,6775.0,3.748,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>INDEPENDENCIA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 813.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
INDUSTRIAL ESTE,1153.0,386.0,1.0,0.26,0,0,0,0,14,10,167,0,0,0.335,7.051,0.0,0.0,0.0,0.0,12.14,0.0,0,0,0,1,0.2248,-31.4295150677245,-64.1642099648801,0.17,6782.35,1.322,1,0,Anillo Denso Residencial,Alta,<b>INDUSTRIAL ESTE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1153.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
INDUSTRIAL OESTE,1621.0,473.0,14.0,2.96,0,0,0,0,19,3,147,0,0,0.292,7.391,0.0,0.0,0.0,0.0,11.72,0.0,0,0,0,1,0.217,-31.4093022069007,-64.2665553929106,0.27,6003.7,0.804,1,0,Anillo Denso Residencial,Media,<b>INDUSTRIAL OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1621.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
IPONA,982.0,402.0,8.0,1.99,3,0,3,0,26,17,14,0,1,0.409,6.891,1.0,3.05,0.0,0.0,24.0,10.18,1,0,0,1,0.6561,-31.4447612065343,-64.1883722304098,0.13,7553.85,5.047,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>IPONA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 982.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
IPV ANEXO LOS GIGANTES,5240.0,1414.0,36.0,2.55,3,3,0,0,11,2,0,0,1,0.27,8.564,0.0,0.57,0.0,0.0,2.1,1.91,1,0,0,1,0.0784,-31.3648676647868,-64.16327334385565,0.27,19407.41,0.29,1,3,Anillo Denso Residencial,Muy Baja,<b>IPV ANEXO LOS GIGANTES</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 5240.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
IRUPE,523.0,200.0,10.0,5.0,3,3,0,0,6,6,45,0,1,0.382,6.261,0.0,4.8035,0.0,0.0,11.47,19.12,1,0,0,1,0.5457,-31.4591661313717,-64.2025406690525,0.14,3735.71,3.898,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>IRUPE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 523.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
ITUZAINGO,3192.0,933.0,18.0,1.93,9,6,3,0,16,4,19,1,0,0.292,8.069,0.333,2.82,0.0,1.5584999999999962,5.01,0.0,1,0,1,1,0.3996,-31.4647362980865,-64.0971483618541,0.47,6791.49,0.85,1,2,Suburbio Popular Consolidado,Muy Alta,<b>ITUZAINGO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3192.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
ITUZAINGO ANEXO,6081.0,1583.0,138.0,8.72,1,1,0,1,35,5,23,0,5,0.26,8.713,0.0,0.16,1.64,0.0,5.76,8.22,1,1,0,1,0.1725,-31.4636925992066,-64.0829019327012,0.93,6538.71,0.185,1,2,Suburbio Popular Consolidado,Media,<b>ITUZAINGO ANEXO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6081.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
ITUZAINGO II,1553.0,394.0,42.0,10.66,0,0,0,0,2,1,0,0,1,0.254,7.349,0.0,0.0,0.0,0.0,1.29,6.44,0,0,0,1,0.0239,-31.4748343925178,-64.087896921299,1.22,1272.95,0.02,1,4,Periferia Vulnerable,Muy Baja,<b>ITUZAINGO II</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1553.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
JARDIN,6841.0,2621.0,45.0,1.72,12,8,4,0,13,13,52,0,1,0.383,8.831,0.333,1.75,0.0,0.0,1.9,1.46,1,0,0,1,0.1566,-31.4463256163336,-64.1817052357987,0.94,7277.66,0.167,1,2,Suburbio Popular Consolidado,Media,<b>JARDIN</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6841.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
JARDIN DEL CLARET,500.0,200.0,1.0,0.5,0,0,0,0,11,4,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,1,0.4074,-31.3481294929873,-64.2295895723668,0.18,2777.78,2.263,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>JARDIN DEL CLARET</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
JARDIN DEL PILAR,2131.0,633.0,37.0,5.85,2,2,0,0,12,3,116,0,1,0.297,7.665,0.0,0.94,0.0,0.0,5.63,4.69,1,0,0,1,0.1695,-31.4441158992776,-64.1528930609459,0.33,6457.58,0.514,1,2,Suburbio Popular Consolidado,Media,<b>JARDIN DEL PILAR</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2131.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
JARDIN DEL SUD,1482.0,451.0,3.0,0.67,0,0,0,0,7,2,38,0,1,0.304,7.302,0.0,0.0,0.0,0.0,4.72,6.75,0,0,0,1,0.0874,-31.4560504721943,-64.1645849897324,0.4,3705.0,0.218,1,0,Anillo Denso Residencial,Baja,<b>JARDIN DEL SUD</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1482.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JARDIN ESPINOSA,1515.0,485.0,3.0,0.62,6,0,6,0,6,3,345,0,1,0.32,7.324,1.0,3.96,0.0,0.0,3.96,6.6,1,0,0,1,0.3481,-31.4534509945975,-64.1712567263831,0.48,3156.25,0.725,1,0,Anillo Denso Residencial,Alta,<b>JARDIN ESPINOSA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1515.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
JARDIN HIPODROMO,2188.0,644.0,28.0,4.35,3,0,3,0,2,1,28,0,2,0.294,7.691,1.0,1.37,0.0,0.0,0.91,9.14,1,0,0,1,0.1119,-31.4589242324741,-64.19080381357651,0.21,10419.05,0.533,1,2,Suburbio Popular Consolidado,Baja,<b>JARDIN HIPODROMO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2188.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JARDINES DEL JOCKEY,516.0,200.0,1.0,0.5,0,0,0,0,7,4,0,0,0,0.388,6.248,0.0,0.0,0.0,0.0,13.57,0.0,0,0,0,1,0.2513,-31.4545213844294,-64.1762033277934,0.19,2715.79,1.323,1,0,Anillo Denso Residencial,Alta,<b>JARDINES DEL JOCKEY</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 516.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
JERONIMO LUIS DE CABRERA,3272.0,928.0,48.0,5.17,1,1,0,0,16,5,10,0,2,0.284,8.093,0.0,0.31,0.0,0.0,4.89,6.11,1,0,0,1,0.1121,-31.355929776680497,-64.182586923343,0.24,13633.33,0.467,1,2,Suburbio Popular Consolidado,Baja,<b>JERONIMO LUIS DE CABRERA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3272.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JOCKEY CLUB,516.0,200.0,0.0,0.0,0,0,0,0,2,3,96,0,1,0.388,6.248,0.0,0.0,0.0,0.0,3.88,19.38,0,0,0,1,0.0719,-31.45350962939535,-64.17915620724006,0.72,716.67,0.1,1,0,Anillo Denso Residencial,Muy Baja,<b>JOCKEY CLUB</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 516.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
JOSE HERNANDEZ,3233.0,951.0,44.0,4.63,1,1,0,1,9,3,42,0,1,0.294,8.081,0.0,0.31,3.09,0.0,2.78,3.09,1,1,0,1,0.1761,-31.4442248820361,-64.1570348359065,0.34,9508.82,0.518,1,2,Suburbio Popular Consolidado,Media,<b>JOSE HERNANDEZ</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3233.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
JOSE I RUCCI,500.0,200.0,0.0,0.0,0,0,0,0,8,3,0,0,1,0.4,6.217,0.0,0.0,0.0,0.0,16.0,20.0,0,0,0,1,0.2963,-31.4609802081608,-64.1294432268321,0.01,50000.0,29.63,-1,3,Anillo Denso Residencial,Alta,<b>JOSE I RUCCI</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
JOSE IGNACIO DIAZ SECCION 1,4483.0,1196.0,86.0,7.19,0,0,0,1,7,2,0,0,1,0.267,8.408,0.0,0.0,2.23,0.0,1.56,2.23,0,1,0,1,0.1033,-31.4434066051212,-64.1379279859404,0.55,8150.91,0.188,1,2,Suburbio Popular Consolidado,Baja,<b>JOSE IGNACIO DIAZ SECCION 1</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4483.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JOSE IGNACIO DIAZ SECCION 2,2204.0,598.0,52.0,8.7,0,0,0,0,10,2,0,0,0,0.271,7.698,0.0,0.0,0.0,0.0,4.54,0.0,0,0,0,1,0.0841,-31.445119854089,-64.1454220109331,0.37,5956.76,0.227,1,2,Suburbio Popular Consolidado,Baja,<b>JOSE IGNACIO DIAZ SECCION 2</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2204.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JOSE IGNACIO DIAZ SECCION 3,11876.0,3006.0,474.0,15.77,6,6,0,1,8,3,118,1,0,0.253,9.382,0.0,0.51,0.84,0.84,0.67,0.0,1,1,1,1,0.1357,-31.4513797512027,-64.13227473173771,2.75,4318.55,0.049,1,4,Periferia Vulnerable,Baja,<b>JOSE IGNACIO DIAZ SECCION 3</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 11876.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
JUAN B JUSTO,3088.0,813.0,24.0,2.95,1,1,0,0,8,3,22,0,1,0.263,8.036,0.0,0.32,0.0,0.0,2.59,3.24,1,0,0,1,0.0702,-31.3596644034487,-64.1815511893765,0.44,7018.18,0.16,1,2,Suburbio Popular Consolidado,Muy Baja,<b>JUAN B JUSTO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3088.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
JUAN XXIII,977.0,308.0,2.0,0.65,0,0,0,0,15,5,70,0,1,0.315,6.886,0.0,0.0,0.0,0.0,15.35,10.24,0,0,0,1,0.2843,-31.4205156024717,-64.224871196559,0.13,7515.38,2.187,1,0,Anillo Denso Residencial,Alta,<b>JUAN XXIII</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 977.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
JUNIORS,6521.0,2409.0,19.0,0.79,7,6,1,0,18,5,88,0,1,0.369,8.783,0.143,1.07,0.0,0.0,2.76,1.53,1,0,0,1,0.1254,-31.4192717920482,-64.1653082078352,0.93,7011.83,0.135,1,2,Suburbio Popular Consolidado,Baja,<b>JUNIORS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6521.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
KAIROS,826.0,200.0,23.0,11.5,0,0,0,1,7,1,18,0,2,0.242,6.718,0.0,0.0,6.656999999999986,0.0,8.47,24.21,0,1,0,1,0.3791,-31.4826802195118,-64.2497173104398,0.06,13766.67,6.318,1,4,Periferia Vulnerable,Muy Alta,<b>KAIROS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 826.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
KENNEDY,1074.0,326.0,8.0,2.45,3,3,0,0,2,1,119,0,0,0.304,6.98,0.0,2.79,0.0,0.0,1.86,0.0,1,0,0,1,0.2281,-31.4580417689364,-64.1911071520722,0.11,9763.64,2.074,1,0,Anillo Denso Residencial,Alta,<b>KENNEDY</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1074.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LA CAROLINA,700.0,200.0,0.0,0.0,2,2,0,0,0,0,5,0,1,0.286,6.553,0.0,2.86,0.0,0.0,0.0,14.29,1,0,0,0,0.1985,-31.352759985372,-64.2862020234934,0.81,864.2,0.245,1,0,Anillo Denso Residencial,Media,<b>LA CAROLINA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 700.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LA DOROTEA,526.0,200.0,16.0,8.0,1,1,0,0,3,1,0,0,0,0.38,6.267,0.0,1.9,0.0,0.0,5.7,0.0,1,0,0,1,0.2374,-31.3788286307828,-64.1116311003492,0.06,8766.67,3.957,1,0,Anillo Denso Residencial,Alta,<b>LA DOROTEA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 526.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LA ESPERANZA,500.0,200.0,1.0,0.5,0,0,0,0,8,3,6,0,0,0.4,6.217,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0,1,0.2963,-31.4838140058101,-64.2421336446981,0.03,16666.67,9.877,1,0,Anillo Denso Residencial,Alta,<b>LA ESPERANZA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LA FLORESTA,1590.0,366.0,72.0,19.67,2,2,0,0,3,1,193,0,2,0.23,7.372,0.0,1.26,0.0,0.0,1.89,12.58,1,0,0,1,0.1224,-31.3892085271405,-64.0584290695021,1.26,1261.9,0.097,1,4,Periferia Vulnerable,Baja,<b>LA FLORESTA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1590.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
LA FRANCE,3218.0,1016.0,30.0,2.95,8,5,3,0,17,8,213,1,1,0.316,8.077,0.375,2.49,0.0,1.5584999999999962,5.28,3.11,1,0,1,1,0.3817,-31.373065947038,-64.2085938676132,0.3,10726.67,1.272,1,2,Suburbio Popular Consolidado,Muy Alta,<b>LA FRANCE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3218.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LA FRATERNIDAD,500.0,200.0,5.0,2.5,1,1,0,0,25,8,51,0,2,0.4,6.217,0.0,2.0,0.0,0.0,24.0,40.0,1,0,0,1,0.5832,-31.3768577788271,-64.1839607417547,0.06,8333.33,9.72,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>LA FRATERNIDAD</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LA HORTENSIA,1423.0,371.0,29.0,7.82,0,0,0,0,1,1,240,0,0,0.261,7.261,0.0,0.0,0.0,0.0,0.7,0.0,0,0,0,1,0.013,-31.3843979505714,-64.1399484740113,0.3,4743.33,0.043,1,0,Anillo Denso Residencial,Muy Baja,<b>LA HORTENSIA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1423.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LA SALLE,707.0,210.0,3.0,1.43,2,2,0,1,11,4,4,0,0,0.297,6.562,0.0,2.83,6.656999999999986,0.0,15.56,0.0,1,1,0,1,0.7068,-31.3454778183915,-64.275515246264,0.15,4713.33,4.712,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>LA SALLE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 707.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
LA TOMA,500.0,200.0,18.0,9.0,0,0,0,1,0,0,5,0,2,0.4,6.217,0.0,0.0,6.656999999999986,0.0,0.0,40.0,0,1,0,0,0.2222,-31.4051127349579,-64.2618449754138,0.14,3571.43,1.587,1,0,Anillo Denso Residencial,Alta,<b>LA TOMA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
LAMADRID,2346.0,666.0,32.0,4.8,0,0,0,1,7,1,12,0,1,0.284,7.761,0.0,0.0,4.26,0.0,2.98,4.26,0,1,0,1,0.1974,-31.4142542254104,-64.2345600721848,0.28,8378.57,0.705,1,2,Suburbio Popular Consolidado,Media,<b>LAMADRID</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2346.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
LAS CANITAS,500.0,200.0,0.0,0.0,0,0,0,0,1,2,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,-31.4650784096084,-64.1891322142882,0.1,5000.0,0.37,1,0,Anillo Denso Residencial,Muy Baja,<b>LAS CANITAS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LAS CANUELAS,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.475993631789,-64.1545963596112,0.64,781.25,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>LAS CANUELAS</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
LAS CORTADERAS,500.0,200.0,18.0,9.0,1,1,0,1,24,3,0,0,0,0.4,6.217,0.0,2.0,6.656999999999986,0.0,24.0,0.0,1,1,0,1,0.8055,-31.3315892531035,-64.229590962207,0.04,12500.0,20.138,-1,1,Núcleo Urbano Consolidado,Muy Alta,<b>LAS CORTADERAS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
