barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,centroide_lat,centroide_lon,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_barrio,servicios_basicos_score,infraestructura_por_habitante,ranking_infraestructura,percentil_infraestructura
LAS FLORES,4037.0,1284.0,39.0,3.04,8,5,3,0,21,13,325,0,0,0.318,8.304,0.375,1.98,0.0,0.0,5.2,0.0,1,0,0,1,0.2337,0.71,5685.92,1808.45,0.329,1.5,-31.4500092193326,-64.1971927194197,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LAS FLORES</b><br>Pob: 4037.0<br>Score: 0.23 (Alta),0.67,0.5789,185,62.8
LAS HUERTILLAS,1133.0,278.0,27.0,9.71,1,1,0,0,1,1,7,0,2,0.245,7.034,0.0,0.88,0.0,0.0,0.88,17.65,1,0,0,1,0.0774,1.02,1110.78,272.55,0.076,2.0,-31.4711647618496,-64.196333901865,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LAS HUERTILLAS</b><br>Pob: 1133.0<br>Score: 0.08 (Muy Baja),0.67,0.6831,401,19.0
LAS LILAS,2237.0,550.0,56.0,10.18,2,2,0,1,6,1,52,0,1,0.246,7.713,0.0,0.89,4.47,0.0,2.68,4.47,1,1,0,1,0.2606,0.61,3667.21,901.64,0.427,3.0,-31.4453296898999,-64.1319168615125,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>LAS LILAS</b><br>Pob: 2237.0<br>Score: 0.26 (Alta),1.0,1.165,155,68.8
LAS MAGNOLIAS,2459.0,767.0,25.0,3.26,0,0,0,0,34,8,27,0,2,0.312,7.808,0.0,0.0,0.0,0.0,13.83,8.13,0,0,0,1,0.2561,0.34,7232.35,2255.88,0.753,1.0,-31.3678491335932,-64.2102388700929,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>LAS MAGNOLIAS</b><br>Pob: 2459.0<br>Score: 0.26 (Alta),0.33,1.0415,159,68.0
LAS MARGARITAS,2032.0,644.0,19.0,2.95,2,2,0,1,7,7,205,0,1,0.317,7.617,0.0,0.98,4.92,0.0,3.44,4.92,1,1,0,1,0.2959,0.29,7006.9,2220.69,1.02,3.0,-31.3784736934929,-64.2099396727188,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LAS MARGARITAS</b><br>Pob: 2032.0<br>Score: 0.30 (Alta),1.0,1.4562,137,72.5
LAS PALMAS,6142.0,1993.0,57.0,2.86,13,6,7,1,15,4,431,1,1,0.324,8.723,0.538,2.12,1.63,1.5584999999999962,2.44,1.63,1,1,1,1,0.3578,1.05,5849.52,1898.1,0.341,0.88,-31.4039268357349,-64.2392888497874,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LAS PALMAS</b><br>Pob: 6142.0<br>Score: 0.36 (Alta),1.0,0.5825,100,80.0
LAS PALMAS ANEXO,864.0,230.0,3.0,1.3,0,0,0,0,8,2,0,0,0,0.266,6.763,0.0,0.0,0.0,0.0,9.26,0.0,0,0,0,1,0.1715,0.12,7200.0,1916.67,1.429,1.0,-31.4128592856954,-64.2397007234111,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LAS PALMAS ANEXO</b><br>Pob: 864.0<br>Score: 0.17 (Media),0.33,1.985,252,49.2
LAS PLAYAS,2869.0,798.0,49.0,6.14,0,0,0,0,3,1,159,0,0,0.278,7.962,0.0,0.0,0.0,0.0,1.05,0.0,0,0,0,1,0.0194,0.31,9254.84,2574.19,0.063,1.0,-31.439564782513,-64.247489470892,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LAS PLAYAS</b><br>Pob: 2869.0<br>Score: 0.02 (Muy Baja),0.33,0.0676,462,6.7
LAS ROSAS,877.0,346.0,1.0,0.29,4,0,4,0,2,1,223,0,0,0.395,6.778,1.0,4.56,0.0,0.0,2.28,0.0,1,0,0,1,0.3587,0.31,2829.03,1116.13,1.157,0.2,-31.391393991088,-64.2281073274152,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>LAS ROSAS</b><br>Pob: 877.0<br>Score: 0.36 (Muy Alta),0.67,4.0901,98,80.4
LAS VIOLETAS,3243.0,834.0,98.0,11.75,5,5,0,1,7,2,2,0,2,0.257,8.085,0.0,1.54,3.08,0.0,2.16,6.17,1,1,0,1,0.2497,0.28,11582.14,2978.57,0.892,6.0,-31.4093312889146,-64.2503950304475,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>LAS VIOLETAS</b><br>Pob: 3243.0<br>Score: 0.25 (Alta),1.0,0.77,166,66.6
LICEO GENERAL PAZ,628.0,200.0,14.0,7.0,0,0,0,0,0,0,14,1,1,0.318,6.444,0.0,0.0,0.0,1.5584999999999962,0.0,15.92,0,0,1,0,0.1111,1.34,468.66,149.25,0.083,1.0,-31.3355758005306,-64.1667020824379,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LICEO GENERAL PAZ</b><br>Pob: 628.0<br>Score: 0.11 (Baja),0.0,1.7691,347,29.1
LOMAS DE SAN MARTIN,1734.0,560.0,3.0,0.54,0,0,0,0,7,4,308,0,0,0.323,7.459,0.0,0.0,0.0,0.0,4.04,0.0,0,0,0,1,0.0748,0.26,6669.23,2153.85,0.288,1.0,-31.3825174083115,-64.2059476982937,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOMAS DE SAN MARTIN</b><br>Pob: 1734.0<br>Score: 0.07 (Muy Baja),0.33,0.4314,404,18.4
LOS ALAMOS,1964.0,518.0,33.0,6.37,0,0,0,0,6,3,201,0,1,0.264,7.583,0.0,0.0,0.0,0.0,3.05,5.09,0,0,0,1,0.0565,0.2,9820.0,2590.0,0.282,1.0,-31.3678133678231,-64.1569101282328,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS ALAMOS</b><br>Pob: 1964.0<br>Score: 0.06 (Muy Baja),0.33,0.2877,431,13.0
LOS ANGELES,766.0,282.0,0.0,0.0,3,0,3,0,15,13,4,0,0,0.368,6.642,1.0,3.92,0.0,0.0,19.58,0.0,1,0,0,1,0.6346,0.23,3330.43,1226.09,2.759,0.25,-31.359507855743,-64.2370170092703,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>LOS ANGELES</b><br>Pob: 766.0<br>Score: 0.63 (Muy Alta),0.67,8.2846,26,94.9
LOS ARBOLES,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-31.3663128297877,-64.2847366879914,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS ARBOLES</b><br>Pob: 500.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
LOS BOULEVARES,12277.0,3480.0,218.0,6.26,8,8,0,1,56,3,444,1,2,0.283,9.416,0.0,0.65,0.81,0.81,4.56,1.63,1,1,1,1,0.2143,10.27,1195.42,338.85,0.021,9.0,-31.3451594663769,-64.2192643585421,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS BOULEVARES</b><br>Pob: 12277.0<br>Score: 0.21 (Media),1.0,0.1746,208,58.1
LOS CEIBOS,826.0,249.0,7.0,2.81,0,0,0,0,8,5,23,0,1,0.301,6.718,0.0,0.0,0.0,0.0,9.69,12.11,0,0,0,1,0.1794,0.12,6883.33,2075.0,1.495,1.0,-31.429311789068,-64.1480959893981,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS CEIBOS</b><br>Pob: 826.0<br>Score: 0.18 (Media),0.33,2.1719,242,51.2
LOS CHINGOLOS,1944.0,473.0,42.0,8.88,4,4,0,0,5,1,49,0,1,0.243,7.573,0.0,2.06,0.0,0.0,2.57,5.14,1,0,0,1,0.1905,0.23,8452.17,2056.52,0.828,5.0,-31.340792625602,-64.169066378749,2,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>LOS CHINGOLOS</b><br>Pob: 1944.0<br>Score: 0.19 (Media),0.67,0.9799,231,53.4
LOS CIELOS,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-31.3714859295371,-64.28265773622033,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS CIELOS</b><br>Pob: 500.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
LOS EUCALIPTUS,1741.0,480.0,15.0,3.12,2,1,1,0,4,3,31,0,1,0.276,7.463,0.5,1.15,0.0,0.0,2.3,5.74,1,0,0,1,0.1224,0.2,8705.0,2400.0,0.612,1.0,-31.4678374607454,-64.0885166553114,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS EUCALIPTUS</b><br>Pob: 1741.0<br>Score: 0.12 (Baja),0.67,0.703,325,34.1
LOS FILTROS,852.0,200.0,32.0,16.0,2,2,0,0,7,2,12,0,0,0.235,6.749,0.0,2.35,0.0,0.0,8.22,0.0,1,0,0,1,0.3153,0.2,4260.0,1000.0,1.576,3.0,-31.4133081279979,-64.2484968686162,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>LOS FILTROS</b><br>Pob: 852.0<br>Score: 0.32 (Alta),0.67,3.7007,121,75.7
LOS FRESNOS,1067.0,246.0,38.0,15.45,1,1,0,0,0,0,0,0,2,0.231,6.974,0.0,0.94,0.0,0.0,0.0,18.74,1,0,0,0,0.0652,0.14,7621.43,1757.14,0.466,2.0,-31.4709007424932,-64.0815785370936,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>LOS FRESNOS</b><br>Pob: 1067.0<br>Score: 0.07 (Muy Baja),0.33,0.6111,425,14.2
LOS GIGANTES,4442.0,1249.0,49.0,3.92,3,3,0,0,11,2,41,0,1,0.281,8.399,0.0,0.68,0.0,0.0,2.48,2.25,1,0,0,1,0.0931,0.72,6169.44,1734.72,0.129,4.0,-31.3626362226789,-64.1695064760401,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS GIGANTES</b><br>Pob: 4442.0<br>Score: 0.09 (Baja),0.67,0.2096,381,23.1
LOS GRANADOS,3435.0,917.0,41.0,4.47,4,3,1,0,6,2,10,0,1,0.267,8.142,0.25,1.16,0.0,0.0,1.75,2.91,1,0,0,1,0.1129,0.45,7633.33,2037.78,0.251,2.0,-31.4233609670665,-64.2369958390385,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS GRANADOS</b><br>Pob: 3435.0<br>Score: 0.11 (Baja),0.67,0.3287,340,31.3
LOS HORNILLOS,726.0,200.0,20.0,10.0,0,0,0,0,19,5,1,0,1,0.275,6.589,0.0,0.0,0.0,0.0,24.0,13.77,0,0,0,1,0.4444,0.05,14520.0,4000.0,8.888,1.0,-31.3409132203449,-64.1720953360985,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>LOS HORNILLOS</b><br>Pob: 726.0<br>Score: 0.44 (Muy Alta),0.33,6.1212,59,87.4
LOS JACARANDAES,1305.0,319.0,70.0,21.94,0,0,0,0,0,0,6,0,1,0.244,7.175,0.0,0.0,0.0,0.0,0.0,7.66,0,0,0,0,0.0,0.15,8700.0,2126.67,0.0,1.0,-31.4171979227171,-64.2364547163467,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>LOS JACARANDAES</b><br>Pob: 1305.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
LOS JOSEFINOS,500.0,200.0,9.0,4.5,0,0,0,1,0,0,0,0,1,0.4,6.217,0.0,0.0,6.656999999999986,0.0,0.0,20.0,0,1,0,0,0.2222,0.05,10000.0,4000.0,4.444,1.0,-31.4142006207762,-64.1238803796894,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS JOSEFINOS</b><br>Pob: 500.0<br>Score: 0.22 (Alta),0.33,4.444,197,59.9
LOS NARANJOS,1615.0,561.0,7.0,1.25,6,3,3,0,9,7,430,1,1,0.347,7.388,0.5,3.72,0.0,1.5584999999999962,5.57,6.19,1,0,1,1,0.4724,0.25,6460.0,2244.0,1.89,1.0,-31.4296647566055,-64.226563138602,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>LOS NARANJOS</b><br>Pob: 1615.0<br>Score: 0.47 (Muy Alta),0.67,2.9251,54,89.3
LOS OLMOS,1859.0,541.0,21.0,3.88,2,0,2,0,13,8,56,0,1,0.291,7.528,1.0,1.08,0.0,0.0,6.99,5.38,1,0,0,1,0.2044,0.36,5163.89,1502.78,0.568,0.33,-31.4597965821554,-64.2172530936535,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS OLMOS</b><br>Pob: 1859.0<br>Score: 0.20 (Media),0.67,1.0995,215,56.7
LOS OLMOS SUD,2486.0,636.0,48.0,7.55,1,1,0,1,19,4,19,0,2,0.256,7.819,0.0,0.4,4.02,0.0,7.64,8.05,1,1,0,1,0.3034,0.42,5919.05,1514.29,0.722,2.0,-31.465400290473603,-64.21545121967615,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS OLMOS SUD</b><br>Pob: 2486.0<br>Score: 0.30 (Alta),1.0,1.2204,128,74.3
LOS PARAISOS,5079.0,1638.0,40.0,2.44,3,0,3,0,28,6,364,0,1,0.323,8.533,1.0,0.59,0.0,0.0,5.51,1.97,1,0,0,1,0.143,0.48,10581.25,3412.5,0.298,0.25,-31.3830882690084,-64.1946480503973,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS PARAISOS</b><br>Pob: 5079.0<br>Score: 0.14 (Baja),0.67,0.2816,302,39.1
LOS PINOS,1901.0,532.0,21.0,3.95,2,2,0,1,7,4,160,0,1,0.28,7.551,0.0,1.05,5.26,0.0,3.68,5.26,1,1,0,1,0.3166,0.16,11881.25,3325.0,1.979,3.0,-31.3936669516838,-64.1410319653281,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>LOS PINOS</b><br>Pob: 1901.0<br>Score: 0.32 (Alta),1.0,1.6654,117,76.5
LOS PLATANOS,7003.0,2166.0,58.0,2.68,8,7,1,0,11,5,120,0,0,0.309,8.854,0.125,1.14,0.0,0.0,1.57,0.0,1,0,0,1,0.1082,0.92,7611.96,2354.35,0.118,4.0,-31.4222080751586,-64.2307130188136,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>LOS PLATANOS</b><br>Pob: 7003.0<br>Score: 0.11 (Baja),0.67,0.1545,360,27.3
LOS ROBLES,3479.0,958.0,144.0,15.03,4,4,0,0,8,2,203,0,1,0.275,8.155,0.0,1.15,0.0,0.0,2.3,2.87,1,0,0,1,0.1224,0.57,6103.51,1680.7,0.215,5.0,-31.4010362677022,-64.2649086322231,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>LOS ROBLES</b><br>Pob: 3479.0<br>Score: 0.12 (Baja),0.67,0.3518,325,34.1
LOS SAUCES,1635.0,469.0,22.0,4.69,2,2,0,1,9,2,16,0,1,0.287,7.4,0.0,1.22,6.12,0.0,5.5,6.12,1,1,0,1,0.3908,0.21,7785.71,2233.33,1.861,3.0,-31.4611868550392,-64.0988703018824,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Alta,<b>LOS SAUCES</b><br>Pob: 1635.0<br>Score: 0.39 (Muy Alta),1.0,2.3902,83,83.4
LOS SOLES,500.0,200.0,0.0,0.0,0,0,0,0,5,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,1,0.1852,0.0,0.0,0.0,0.0,1.0,-31.37321427576532,-64.27863327990656,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>LOS SOLES</b><br>Pob: 500.0<br>Score: 0.19 (Media),0.33,3.704,237,52.0
LOS SUENOS,500.0,200.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,0.0,0.0,0.0,0.0,1.0,-31.3604453595515,-64.2832690939214,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>LOS SUENOS</b><br>Pob: 500.0<br>Score: 0.04 (Muy Baja),0.33,0.74,447,9.2
LOURDES,1413.0,318.0,50.0,15.72,1,1,0,0,26,6,7,0,1,0.225,7.254,0.0,0.71,0.0,0.0,18.4,7.08,1,0,0,1,0.39,0.13,10869.23,2446.15,3.0,2.0,-31.3316515562663,-64.2559838632293,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>LOURDES</b><br>Pob: 1413.0<br>Score: 0.39 (Muy Alta),0.67,2.7601,85,83.0
MAIPU SECCION 1,2022.0,679.0,7.0,1.03,0,0,0,0,17,12,0,0,1,0.336,7.612,0.0,0.0,0.0,0.0,8.41,4.95,0,0,0,1,0.1557,0.27,7488.89,2514.81,0.577,1.0,-31.4361764058547,-64.1595471854071,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>MAIPU SECCION 1</b><br>Pob: 2022.0<br>Score: 0.16 (Media),0.33,0.77,278,43.9
MAIPU SECCION 2,2283.0,764.0,8.0,1.05,0,0,0,0,13,11,0,0,1,0.335,7.734,0.0,0.0,0.0,0.0,5.69,4.38,0,0,0,1,0.1054,0.36,6341.67,2122.22,0.293,1.0,-31.4296995173019,-64.159805647332,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MAIPU SECCION 2</b><br>Pob: 2283.0<br>Score: 0.11 (Baja),0.33,0.4617,367,25.9
MALDONADO,8018.0,1873.0,359.0,19.17,7,7,0,0,10,2,13,0,0,0.234,8.99,0.0,0.87,0.0,0.0,1.25,0.0,1,0,0,1,0.0835,1.88,4264.89,996.28,0.044,8.0,-31.412245483126,-64.127450781327,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>MALDONADO</b><br>Pob: 8018.0<br>Score: 0.08 (Baja),0.67,0.1041,393,20.5
MANANTIALES I-MANANTIALES II,500.0,200.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0.037,,0.0,0.0,0.0,1.0,-31.4501755442947,-64.2275132126212,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MANANTIALES I-MANANTIALES II</b><br>Pob: 500.0<br>Score: 0.04 (Muy Baja),0.33,0.74,447,9.2
MARCELO T DE ALVEAR,2748.0,751.0,48.0,6.39,0,0,0,0,8,2,263,0,1,0.273,7.919,0.0,0.0,0.0,0.0,2.91,3.64,0,0,0,1,0.0539,0.28,9814.29,2682.14,0.192,1.0,-31.3680411492782,-64.1718542573729,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MARCELO T DE ALVEAR</b><br>Pob: 2748.0<br>Score: 0.05 (Muy Baja),0.33,0.1961,433,12.4
MARCOS SASTRE,1104.0,281.0,18.0,6.41,1,1,0,0,11,3,33,0,1,0.255,7.008,0.0,0.91,0.0,0.0,9.96,9.06,1,0,0,1,0.2476,0.17,6494.12,1652.94,1.456,2.0,-31.4451190053854,-64.149863964445,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MARCOS SASTRE</b><br>Pob: 1104.0<br>Score: 0.25 (Alta),0.67,2.2428,169,66.0
MARECHAL,3557.0,1077.0,61.0,5.66,1,1,0,0,19,4,20,0,1,0.303,8.177,0.0,0.28,0.0,0.0,5.34,2.81,1,0,0,1,0.1183,0.41,8675.61,2626.83,0.289,2.0,-31.3955292239017,-64.2142652519137,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MARECHAL</b><br>Pob: 3557.0<br>Score: 0.12 (Baja),0.67,0.3326,331,33.1
MARIA LASTENIA,500.0,200.0,11.0,5.5,4,4,0,0,20,5,16,0,1,0.4,6.217,0.0,4.8035,0.0,0.0,24.0,20.0,1,0,0,1,0.7778,2.29,218.34,87.34,0.34,5.0,-31.3266603545532,-64.1819207021647,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MARIA LASTENIA</b><br>Pob: 500.0<br>Score: 0.78 (Muy Alta),0.67,15.556,6,98.5
MARIANO BALCARCE,1994.0,656.0,10.0,1.52,1,0,1,0,6,7,40,0,1,0.329,7.598,1.0,0.5,0.0,0.0,3.01,5.02,1,0,0,1,0.0904,0.22,9063.64,2981.82,0.411,0.5,-31.4336980595615,-64.2215931493569,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>MARIANO BALCARCE</b><br>Pob: 1994.0<br>Score: 0.09 (Baja),0.67,0.4534,385,22.3
MARIANO FRAGUEIRO,3630.0,963.0,89.0,9.24,3,3,0,0,31,8,25,0,1,0.265,8.197,0.0,0.83,0.0,0.0,8.54,2.75,1,0,0,1,0.2157,0.29,12517.24,3320.69,0.744,4.0,-31.3660728145572,-64.1856708289333,2,Tipo C (Infr 0.16 - NBI 14.4%),Media,<b>MARIANO FRAGUEIRO</b><br>Pob: 3630.0<br>Score: 0.22 (Media),0.67,0.5942,205,58.7
MARQUES ANEXO,10478.0,2704.0,230.0,8.51,1,1,0,0,0,0,0,0,0,0.258,9.257,0.0,0.1,0.0,0.0,0.0,0.0,1,0,0,0,0.0069,0.61,17177.05,4432.79,0.011,2.0,-31.37143579108965,-64.19161266923146,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>MARQUES ANEXO</b><br>Pob: 10478.0<br>Score: 0.01 (Muy Baja),0.33,0.0066,468,5.5
MARQUES DE SOBREMONTE,24608.0,7540.0,340.0,4.51,12,8,4,1,35,4,1415,1,2,0.306,10.111,0.333,0.49,0.41,0.41,1.42,0.81,1,1,1,1,0.1032,2.7,9114.07,2792.59,0.038,1.8,-31.36862893655555,-64.19402795529055,4,Tipo E (Infr 0.11 - NBI 5.5%),Baja,<b>MARQUES DE SOBREMONTE</b><br>Pob: 24608.0<br>Score: 0.10 (Baja),1.0,0.0419,371,25.1
MAULLER,5734.0,1593.0,125.0,7.85,7,7,0,0,15,1,0,1,3,0.278,8.654,0.0,1.22,0.0,1.5584999999999962,2.62,5.23,1,0,1,1,0.2443,0.84,6826.19,1896.43,0.291,8.0,-31.4147746684517,-64.1388534120657,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MAULLER</b><br>Pob: 5734.0<br>Score: 0.24 (Alta),0.67,0.4261,173,65.2
MAURIZI,756.0,255.0,11.0,4.31,1,1,0,0,3,3,1,0,0,0.337,6.629,0.0,1.32,0.0,0.0,3.97,0.0,1,0,0,1,0.1651,0.11,6872.73,2318.18,1.501,2.0,-31.4274174705639,-64.2081597810474,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>MAURIZI</b><br>Pob: 756.0<br>Score: 0.17 (Media),0.67,2.1839,261,47.2
MERCANTIL,723.0,214.0,3.0,1.4,5,4,1,0,8,2,87,0,0,0.296,6.585,0.2,4.8035,0.0,0.0,11.07,0.0,1,0,0,1,0.5383,0.09,8033.33,2377.78,5.981,2.5,-31.3183526871751,-64.2587038912171,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MERCANTIL</b><br>Pob: 723.0<br>Score: 0.54 (Muy Alta),0.67,7.4454,41,91.9
MILITAR GENERAL DEHEZA,825.0,200.0,2.0,1.0,2,2,0,0,3,2,0,0,0,0.242,6.717,0.0,2.42,0.0,0.0,3.64,0.0,1,0,0,1,0.2353,0.37,2229.73,540.54,0.636,3.0,-31.3961038343019,-64.2718381204991,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>MILITAR GENERAL DEHEZA</b><br>Pob: 825.0<br>Score: 0.24 (Alta),0.67,2.8521,184,63.0
MIRADOR,3164.0,956.0,107.0,11.19,0,0,0,0,13,4,14,0,1,0.302,8.06,0.0,0.0,0.0,0.0,4.11,3.16,0,0,0,1,0.0761,0.31,10206.45,3083.87,0.245,1.0,-31.4289133054055,-64.1385804949468,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>MIRADOR</b><br>Pob: 3164.0<br>Score: 0.08 (Muy Baja),0.33,0.2405,403,18.6
MIRADOR DEL CHATEAU,754.0,288.0,0.0,0.0,0,0,0,0,10,4,71,0,1,0.382,6.627,0.0,0.0,0.0,0.0,13.26,13.26,0,0,0,1,0.2456,0.5,1508.0,576.0,0.491,1.0,-31.38511415213455,-64.26248967015471,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>MIRADOR DEL CHATEAU</b><br>Pob: 754.0<br>Score: 0.25 (Alta),0.33,3.2573,171,65.6
MIRALTA,3528.0,889.0,145.0,16.31,0,0,0,1,10,2,5,0,2,0.252,8.169,0.0,0.0,2.83,0.0,2.83,5.67,0,1,0,1,0.1469,0.34,10376.47,2614.71,0.432,1.0,-31.4244364501647,-64.1122227442397,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>MIRALTA</b><br>Pob: 3528.0<br>Score: 0.15 (Baja),0.67,0.4164,298,39.9
MIRIZZI,693.0,200.0,17.0,8.5,3,3,0,0,19,5,12,0,2,0.289,6.542,0.0,4.33,0.0,0.0,24.0,28.86,1,0,0,1,0.7449,0.24,2887.5,833.33,3.104,4.0,-31.4736776999547,-64.2058443325684,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>MIRIZZI</b><br>Pob: 693.0<br>Score: 0.74 (Muy Alta),0.67,10.7489,12,97.8
MUTUAL DE LOS DOCENTES,729.0,205.0,1.0,0.49,0,0,0,0,3,1,54,0,0,0.281,6.593,0.0,0.0,0.0,0.0,4.12,0.0,0,0,0,1,0.0763,0.2,3645.0,1025.0,0.382,1.0,-31.4569004597575,-64.2241300612357,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>MUTUAL DE LOS DOCENTES</b><br>Pob: 729.0<br>Score: 0.08 (Muy Baja),0.33,1.0466,402,18.8
NICOLAS AVELLANEDA,1782.0,492.0,16.0,3.25,6,6,0,1,14,5,10,0,2,0.276,7.486,0.0,3.37,5.61,0.0,7.86,11.22,1,1,0,1,0.5667,0.17,10482.35,2894.12,3.334,7.0,-31.4623154748996,-64.1037099479582,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>NICOLAS AVELLANEDA</b><br>Pob: 1782.0<br>Score: 0.57 (Muy Alta),1.0,3.1801,35,93.1
NUESTRO HOGAR I,595.0,200.0,18.0,9.0,0,0,0,1,17,4,0,0,1,0.336,6.39,0.0,0.0,6.656999999999986,0.0,24.0,16.81,0,1,0,1,0.6667,0.07,8500.0,2857.14,9.524,1.0,-31.4713698368511,-64.1489809392811,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>NUESTRO HOGAR I</b><br>Pob: 595.0<br>Score: 0.67 (Muy Alta),0.67,11.205,20,95.9
