barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,tamano_promedio_hogar,cluster_barrio,cluster_barrio_str,cluster_descripcion,categoria_infraestructura,tooltip_html
BAJADA DE PIEDRA,-0.4120954233364347,-0.3849286699557057,-0.20831349332923058,1.1373821726907802,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.07661367754521078,-0.009376827297256658,-0.4342406140401178,-0.2853478608449372,0.3188888414377209,-0.6505545061636182,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,1.0302969651501226,0.7455053013043134,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.11047475882643361,-31.4148,-64.1451,-0.25186886688943366,-0.6640347629846877,-0.6814856526906855,-0.17199622441150045,-0.6057028633350752,1.1650985159802387,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Alta,<b>BAJADA DE PIEDRA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 889.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BAJADA SAN ROQUE,-0.48927544742157275,-0.3986197661743339,-0.3828573255182983,-0.6562978590477905,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.20042968347886214,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-1.2424653705764666,-0.4496412372007491,0.7356837392205475,-0.41923022653073,-0.2772718104008337,0.18560075341964208,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.30889781962892304,-31.427,-64.205,-0.3726414457371813,0.6178208308082879,1.0053055975464145,1.4922340913033176,-0.04221010194236202,-1.3448155107433089,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Alta,<b>BAJADA SAN ROQUE</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BAJO GALAN,-0.4277695156313599,-0.3433077374510758,-0.36009073871102865,-0.5689317342414386,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,1.645307030829291,2.4743103030636147,-0.20456882142082916,2.8154322270033805,0.3188888414377209,-0.746456440641658,-0.4496412372007491,0.15793887214812205,-0.41923022653073,3.954654269271583,2.6428988239083124,0.8817059172770567,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,2.212468646839798,-31.3931,-64.2021,-0.3001778984285327,-0.42359533486961826,-0.20777481574103493,0.8009708449278927,-0.04221010194236202,-1.015930224482982,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>BAJO GALAN</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 810.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BAJO GENERAL PAZ,-0.3458277419882698,-0.2764951879041698,-0.3525018764419387,-0.6295531269642134,0.23487737318831833,0.37706951707628394,0.037093920871678586,-0.4889171865444709,2.0144113492490745,1.3279931659739819,-0.41610863041227925,-0.2853478608449372,0.3188888414377209,-0.3216005588679764,0.4800294927160669,1.6885876108854572,-0.41923022653073,-0.2772718104008337,2.6428988239083124,0.36538176399856565,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.3764768678283055,-31.415,-64.1586,-0.31829378525569485,0.3663252987355811,0.4728400124675373,1.1613550373980075,-0.04221010194236202,-0.6697351863142166,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>BAJO GENERAL PAZ</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 1223.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
BARRANCAS DEL SUR,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.7538710388993024,-0.39148253966046764,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.12156150539144173,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6364348115113927,-31.463,-64.1844,-0.3303710431404696,-0.5425588543159173,-0.2643204114586605,-0.19798884648049506,-0.6057028633350752,-1.3448155107433089,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Baja,<b>BARRANCAS DEL SUR</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA,0.32557894568295703,0.238837673764998,0.4898618354270404,0.6185343702693845,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,-0.20021456126962692,0.18167602888434883,0.9558781307608399,-0.2853478608449372,-1.0370819712844137,1.0457754101414936,-0.4496412372007491,0.05289435086222658,-0.41923022653073,-0.2772718104008337,-0.7435650794838864,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6326706884067385,-31.4311,-64.2018,-0.08882588544497436,0.39097376655477567,0.25608733681207,-0.44772876933259204,2.2117609436284904,0.17844265719925753,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>BELLA VISTA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 4607.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BELLA VISTA OESTE,-0.22579197188156408,-0.2168020083909506,-0.19313576879105077,0.014103425180542044,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.5825353958420731,-0.3617126795287635,-0.2853478608449372,0.3188888414377209,0.09294328694032376,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.7067056084265563,0.02983297373844317,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.0155357813372874,-31.4326,-64.2076,-0.3001778984285327,0.7675974215578973,0.5315947605967638,-0.4392987297426478,-0.6057028633350752,0.2823011686498872,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Muy Baja,<b>BELLA VISTA OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 1828.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BETANIA,-0.19325334990222567,-0.2452794885256974,0.08765213516527559,1.4904126361939976,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.39148253966046764,-0.45841659221056924,-0.2853478608449372,4.386801279604125,0.18059559264605993,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.27207101220887286,1.8388247913400628,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.7337642803603104,-31.4568,-64.091,0.1527192722505209,-0.9406919825277348,-0.8873068327921969,-0.487771457384827,-0.6057028633350752,1.511293554149004,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Baja,<b>BETANIA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 1992.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
BIALET MASSE,-0.17361113297567382,-0.1844910213149879,-0.25384666694377,-0.32109721693362425,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.20021456126962692,-0.39148253966046764,0.2849947365308125,-0.2853478608449372,0.3188888414377209,0.23112456887642444,-0.4496412372007491,-0.7649522791493887,2.1876603043288423,-0.2772718104008337,-0.382649425380863,-0.05560195809900493,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.052399716640339086,-31.4525,-64.1651,-0.2760233826589832,0.6092950190842085,0.36012970937911387,-0.12317224511974029,-0.6057028633350752,0.4553986877342699,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Alta,<b>BIALET MASSE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 2091.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
BOEDO,-0.05992436227957069,-0.19763447368487103,0.763060877114277,3.9188343093827984,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.47704280008446465,-0.5825353958420731,-0.31940471773047346,-0.2853478608449372,0.3188888414377209,0.48067583923863544,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-0.6974907406622238,-0.1831352621462102,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-1.0096207307442593,-31.432,-64.1082,-0.2699847537165958,1.0373659602795522,0.23116091514324372,-0.4565100605721173,-0.6057028633350752,2.463329909113108,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Muy Baja,<b>BOEDO</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 2664.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
BRIGADIER SAN MARTIN,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,1.9221352696441287,-0.009376827297256658,-0.2891847450174092,-0.2853478608449372,3.0308304668819903,-1.2424653705764666,-0.4496412372007491,2.839200277970605,-0.41923022653073,-0.2772718104008337,2.6428988239083124,6.7816689637327165,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.9486235797357554,-31.3411,-64.2395,-0.36660281679479395,0.28628292539132033,0.6425529772897798,4.030027259526102,2.2117609436284904,-1.3448155107433089,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>BRIGADIER SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CABANA DEL PILAR,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.07661367754521078,0.7548345974291654,0.18829082384900672,-0.2853478608449372,-1.0370819712844137,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,2.6428988239083124,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.1558255181761345,-31.4423,-64.1677,-0.4028345904491182,-1.371402623246609,-1.1711992414691983,-0.5232478739925088,-0.6057028633350752,-1.3448155107433089,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CABANA DEL PILAR</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CABO FARINA,0.3190315400407731,0.20050260435283887,0.7934163261906365,1.2532760117196144,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.2924906408745728,-0.009376827297256658,0.33334669287171537,-0.2853478608449372,-1.0370819712844137,1.03752578136919,-0.4496412372007491,-0.7649522791493887,0.775140121289869,-0.2772718104008337,-0.7742813053649948,-0.647455543871472,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.6665477963486269,-31.4655,-64.2075,0.04402395128754801,-0.14184769250764484,-0.21971294478303546,-0.47301888810242465,-0.6057028633350752,0.43808893582583125,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Baja,<b>CABO FARINA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 4574.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CACERES,-0.41487311057857335,-0.3723328614345677,-0.2462578046746801,0.5864406917690921,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.20042968347886214,-0.16830485416515198,2.8154322270033805,-1.0370819712844137,-0.6670537637082272,-0.4496412372007491,0.9532759618841883,-0.41923022653073,3.954654269271583,0.7123840272806508,-0.647455543871472,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,1.3563995064669978,-31.4335,-64.1996,-0.3303710431404696,0.07907347507623799,-0.04666992755709919,0.886676247425659,0.5212826594503511,0.43808893582583125,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CACERES</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 875.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CALIFORNIA,-0.4694348242634396,-0.3986197661743339,-0.3145575650964892,0.14604410345952243,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,0.7548345974291654,-0.12599689236686198,-0.2853478608449372,-1.0370819712844137,-1.054786316006539,-0.4496412372007491,0.488078796189508,-0.41923022653073,-0.2772718104008337,1.0041881731511804,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.7164985786757716,-31.4512,-64.2049,-0.36660281679479395,0.6178208308082879,0.6425529772897798,1.6000683477246869,-0.04221010194236202,-0.479327915321396,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CALIFORNIA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 600.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAMINO A SAN CARLOS,-0.36566836514640305,-0.3350930797198988,0.03453009928164628,2.3480270450073704,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-0.4092528645737117,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-1.0430482818246931,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.4984,-64.1602,8.57056801793853,-1.3563700616043162,-1.159625676987733,-0.5232478739925088,-0.6057028633350752,0.47270843964270776,1.7854057149168137,Cluster 4,Area de Transición (Estrato 4),Muy Baja,<b>CAMINO A SAN CARLOS</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 4)</span><br>Pob: 1123.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
CAMINO A VILLA POSSE,-0.48927544742157275,-0.3986197661743339,-0.36767960098011854,-0.4779996451572765,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,-1.2424653705764666,-0.4496412372007491,2.2363197575904836,-0.41923022653073,-0.2772718104008337,0.18560075341964208,1.8289192919965909,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.0552696580946561,-31.4454,-64.1016,0.3338781405221423,-1.289876289205623,-1.082000631904241,-0.40066104828873694,0.5212826594503511,-1.3448155107433089,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CAMINO A VILLA POSSE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAMPING GRL SAN MARTIN,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,-1.0430482818246931,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.3644,-64.2619,-0.4028345904491182,-1.371402623246609,-1.1711992414691983,-0.5232478739925088,-0.6057028633350752,-1.3448155107433089,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Muy Baja,<b>CAMPING GRL SAN MARTIN</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
CARBO,-0.3019799648087955,-0.29182921566903347,-0.18554690652196087,0.38496371007281116,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,1.9221352696441287,-0.20042968347886214,-0.45841659221056924,-0.2853478608449372,1.6748596541598555,-0.15042076184265865,-0.4496412372007491,-0.7649522791493887,3.2113284060910634,-0.2772718104008337,2.3603095458021155,1.0674340299671614,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,2.1678369014560404,-31.4815,-64.2062,-0.31225515631330747,0.5435571515980564,0.2616646304620475,0.9579803322906035,-0.6057028633350752,0.6631157106355291,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CARBO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 1444.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CAROLA LORENZINI,-0.48927544742157275,-0.3986197661743339,-0.3828573255182983,-0.6562978590477905,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,0.3727288850659543,-0.48863656492363355,-0.2853478608449372,0.3188888414377209,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,1.1070875298528935,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.16048382293112595,-31.4288,-64.2143,-0.36056418785240657,0.049471840856446986,0.38344551746706856,0.7777882360555463,-0.6057028633350752,-1.3448155107433089,-1.1394297778614841,Cluster 0,Periferia Excluida NBI,Alta,<b>CAROLA LORENZINI</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Excluida NBI</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
CARRARA,-0.48927544742157275,-0.3986197661743339,-0.32214642736557914,0.05689499651426544,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.10793848166468102,-0.39148253966046764,-0.4946805594662464,-0.2853478608449372,-1.0370819712844137,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,3.2113284060910634,-0.2772718104008337,2.0285743062861448,-0.647455543871472,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,1.9527441526186533,-31.454,-64.2571,-0.32433241419808223,-0.6063174444652848,-0.33408283281120843,1.0777571447977274,-0.6057028633350752,-1.3448155107433089,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CARRARA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CASEROS,-0.29146443453498494,-0.16915699355012426,-0.36009073871102865,-0.750795912409763,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,-0.10793848166468102,-0.009376827297256658,-0.5369885212645364,-0.2853478608449372,-1.0370819712844137,-0.11329743236728793,-0.4496412372007491,-0.26223921299546005,-0.41923022653073,-0.2772718104008337,-0.017126337395673274,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3186352751041535,-31.4142,-64.2083,-0.31829378525569485,0.7556461670459356,1.234616706123002,-0.09612586810200265,-0.04221010194236202,-1.4832935260108149,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>CASEROS</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 1497.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CENTRO,5.006577167381319,7.390518694527658,3.9048498565174965,-0.2212502171549364,7.3149823005978325,5.9121387508564816,7.150398746852398,-0.4889171865444709,10.042430274879369,11.453794543599074,8.027351745617887,2.8154322270033805,1.6748596541598555,2.913285123471924,1.5026672956245644,0.30049929389326596,-0.41923022653073,0.6731126155762891,-0.38879267055708466,-0.5595442371981557,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,-0.14548561229005694,-31.4178,-64.1835,1.4812176395757448,0.42654903880709316,1.3441656359327554,-0.5004165167697433,-0.6564172118604192,-2.279542113798975,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>CENTRO</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 28200.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CENTRO AMERICA,0.508509491200945,0.3998449652960664,-0.13242487063833155,-0.5368380557411462,0.43154695450524927,1.0689531712988085,-0.3185713204273574,-0.4889171865444709,0.4457179959649944,-0.39148253966046764,1.4454416887124815,-0.2853478608449372,0.3188888414377209,1.2334544647114212,-0.4496412372007491,-0.0896660708829174,-0.41923022653073,-0.2772718104008337,-0.599198817842677,-0.42334362122541225,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6100859497788128,-31.3711,-64.1696,0.0017535486908363716,0.2701523124023892,0.17531180097410318,-0.46248133861499435,2.2117609436284904,0.09189389765706657,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>CENTRO AMERICA</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 5529.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CERRO CHICO,-0.049012019542597436,0.04990054594792796,-0.36009073871102865,-0.8185492336881582,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,1.2762027124095074,0.3727288850659543,0.04927894936891095,-0.2853478608449372,-1.0370819712844137,0.5012999111693972,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,0.36836229741223686,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3186352751041535,-31.3661,-64.2219,-0.004285080251551015,-0.5519022368796132,-0.331101021181757,-0.43262494840060867,-0.6057028633350752,-1.0505497282998586,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Media,<b>CERRO CHICO</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 2719.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
CERRO DE LAS ROSAS,0.5914432960019417,0.5564711060371738,-0.3828573255182983,-0.8970004477999843,3.1849210929422824,1.0689531712988085,4.660742057759147,-0.4889171865444709,-0.01566240205973512,1.1369403097923763,1.3124738087749985,2.8154322270033805,0.3188888414377209,1.3087323272587001,2.291028074594024,1.6285621701506596,-0.41923022653073,3.954654269271583,-0.7589231924244405,-0.4394400576585547,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,0.7380078535595104,-31.3721,-64.2338,0.9739728084152045,-0.8525475020551081,-0.7072609112467279,-0.4666963584099665,-0.9437985201707031,-0.3754694038707664,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Muy Alta,<b>CERRO DE LAS ROSAS</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 5947.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CERRO NORTE,0.47775652530583856,0.2853874009083341,0.4367397995434111,0.4420191385177757,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,0.5379940755699403,-0.39148253966046764,0.10367490025242669,-0.2853478608449372,-1.0370819712844137,1.204580764008355,-0.4496412372007491,-0.4873346157509505,-0.41923022653073,-0.2772718104008337,-0.5577319129031807,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.7810846851045355,-31.321,-64.2769,0.15875790119290828,-0.22193183954444096,-0.32341795910003196,-0.4912839738806371,0.5212826594503511,0.7496644701777201,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Baja,<b>CERRO NORTE</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 5374.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
CERVECEROS,0.1839168963338861,0.09097383460381275,-0.2766132537510397,-0.6473829483532648,0.43154695450524927,1.0689531712988085,-0.3185713204273574,1.901887855657992,-0.01566240205973512,-0.39148253966046764,-0.1380848814520877,-0.2853478608449372,0.3188888414377209,0.8715020023265605,-0.4496412372007491,0.19545477260737049,0.9823824647473245,-0.2772718104008337,-0.6084136856070096,-0.32924137746242593,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.013203571755063885,-31.4646,-64.159,-0.1673280616960103,0.6142501747082592,0.35514551329776817,-0.318819413936362,2.2117609436284904,0.49001819155114645,0.3229879685276647,Cluster 2,Area de Transición (Estrato 2),Alta,<b>CERVECEROS</b><hr>Tipología: <span style='color:#38bdf8'>Area de Transición (Estrato 2)</span><br>Pob: 3893.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
CHATEAU CARRERAS,-0.26626684312415577,-0.22665959766836297,-0.3828573255182983,-0.8203322158270634,1.6115644424068347,0.7230113441875463,2.1710853686658944,-0.4889171865444709,0.3534419163600485,-0.009376827297256658,0.133894872965491,2.8154322270033805,-1.0370819712844137,-0.02976994104770539,1.9154410997076308,2.839200277970605,-0.41923022653073,3.954654269271583,0.3760413538825141,-0.647455543871472,0.8460434230488473,-0.49744243847086145,3.3503731135501913,0.29027091864054483,2.076422483200151,-31.3817,-64.2552,0.19498967484723254,-1.0450904078434438,-0.8886943546270694,-0.3047693479531216,-0.819830112664306,-0.20237188478638365,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CHATEAU CARRERAS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 1624.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
CIRCUNVALACION,-0.48927544742157275,-0.3986197661743339,-0.40562391232556805,-0.9237451798835615,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,0.3534419163600485,2.6653631592452203,-0.5490765103497621,-0.2853478608449372,0.3188888414377209,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.2772718104008337,2.6428988239083124,1.8289192919965909,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.1558255181761345,-31.4145,-64.2034,-0.4028345904491182,-1.371402623246609,-1.1711992414691983,-0.5232478739925088,-0.6057028633350752,-1.3448155107433089,-0.40822090466690975,Cluster 1,Núcleo Urbano Consolidado Mayor,Muy Alta,<b>CIRCUNVALACION</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado Mayor</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
