stop_id,stop_name,stop_lat,stop_lon,barrio_asignado
C3885,Fray Luis Beltrán 2677,-31.367031016771676,-64.20761525630952,ANA MARIA ZUMARAN
S00000434,Concepción de Bermejo 3899,-31.36964639493055,-64.21054959297182,LAS MARGARITAS
C4439,Avenida Virgen de La Merced 2766,-31.377395914724588,-64.21442270278932,LAS MARGARITAS
S00000441,Avenida Amadeo Sabattini 5068,-31.447478938738925,-64.12100136280061,VILLA BUSTOS
MA-00000558,Avenida Amadeo Sabattini 5827,-31.46188918365766,-64.10616874694826,FERREYRA
S00000444,Salamanca 2306,-31.43497972279076,-64.16083216667177,CRISOL SUD
S00000447,Luis José de Tejeda 4683,-31.362175655952317,-64.23820853233339,COLINAS DEL CERRO
C9100,Avenida Colón 1900,-31.40632272277462,-64.20793175697328,ALBERDI
S00000451,Monserrat 2102,-31.430658844485915,-64.16792392730714,CRISOL SUD
S00000458,Defensa S/N,-31.469800375862164,-64.2126363515854,CABO FARINA
S00000463,La Falda 5102,-31.473616177511808,-64.2110860347748,COMERCIAL
S00000486,José Luis Pons 1141,-31.366124091063657,-64.15272653102876,GENERAL MOSCONI
S00000452,Avenida Japón km 7.5,-31.34210569805546,-64.14795756340028,PARQUE LICEO SECCION 3
S00000490,Pasaje Puch 3699,-31.36595003361373,-64.15142297744752,GENERAL MOSCONI
C7745,Ramón Farrate S/N,-31.32464350483718,-64.17607784271242,GUINAZU
S00000350,Igualdad 4980,-31.38952272185177,-64.24210846424104,COLINAS DEL CERRO
S00000354,Igualdad 3500,-31.395695434622777,-64.22445952892305,VILLA SIBURU
C5056,Avenida Colón 4864,-31.396034,-64.243584,VILLA SIBURU
C7283,Avenida Santa Ana 3823,-31.411761816997284,-64.2348074913025,QUINTA SANTA ANA
C4104,Mariano Moreno 238,-31.4148108682596,-64.19850111007692,URQUIZA
C7173,Avenida Hipólito Yrigoyen 286,-31.424983,-64.186667,GUEMES
S00000361,Avenida Donato Álvarez 9411,-31.31649092842391,-64.274520277977,VILLA CORNU
C1202,Avenida Donato Álvarez 8021,-31.32958,-64.26534,VILLA 9 DE JULIO
S00000363,Oscar Cabalén 6894,-31.32933126029684,-64.25706446170808,ARGUELLO
S00000369,Juan Masramón S/N,-31.33466942673137,-64.25521910190584,ARGUELLO
S00000390,Avenida Caraffa 2330,-31.388538164116827,-64.21035647392274,VILLA PAEZ
S00000398,Francisco Tamburini S/N,-31.339773621997825,-64.25047159194948,CERRITO AUTODROMO
S00000403,Eugenio Pizzolatto 6600,-31.324066111185328,-64.25211846828462,ARGUELLO
S00000409,Bulevar Rivadavia S/N,-31.33661216923492,-64.22145009040834,LOS BOULEVARES
S00000412,Bulevar Arturo Illia 617,-31.42308767290417,-64.17761206626894,GUEMES
S00000418,Jonas Larguía S/N,-31.339549116537324,-64.25032675266267,CERRITO AUTODROMO
MA-00000045,Mariano Moreno 48,-31.41254926915692,-64.19779300689699,URQUIZA
C9066,Malagueño 2902,-31.440788,-64.159094,JARDIN DEL PILAR
S00000430,Avenida Pablo Ricchieri S/N,-31.459674479156973,-64.167537689209,BIALET MASSE
S00000436,Fray Luis Beltrán 3294,-31.365601917746872,-64.2172658443451,LAS MARGARITAS
S00000442,Centeno 3800,-31.43219680704935,-64.13682103157045,ACOSTA
C0666,Dirección desconocida,-31.4804192652445,-64.08518314361574,ITUZAINGO ANEXO
C0030,Avenida Amadeo Sabattini 5514,-31.457834953368224,-64.11041736602785,FERREYRA
C0064,Avenida Sabattini 2613,-31.433075631471933,-64.1516697406769,JARDIN DEL PILAR
C0046,Carnerillo 2199,-31.438385020436318,-64.12823259830476,EMPALME
C0062,Avenida Sabattini 2933,-31.43326,-64.148,JARDIN DEL PILAR
S00000445,Valladolid 1406,-31.435254348154867,-64.16782200336458,CRISOL SUD
C9388,Chirinos de Posadas 4187,-31.44544695706689,-64.14419174194337,BH_CAMINO A 60 CUADRAS
C0550,Avenida Recta Martinoli 7900,-31.34729653603096,-64.27056670188905,LA SALLE
S00000423,Avenida Octavio Pinto 2470,-31.39103388340987,-64.21336054801942,VILLA PAEZ
S00000449,Monserrat 2235,-31.43411007049639,-64.16792392730714,CRISOL SUD
S00000457,Turrado Juárez 1497,-31.43248059500312,-64.19442951679231,GUEMES
S00000464,Río Negro 5620,-31.47779324963605,-64.22381043434144,VILLA EL LIBERTADOR
C6368,Bogotá 1349,-31.474353,-64.222727,VILLA EL LIBERTADOR
S00000487,Humberto Primo 52,-31.409930507347983,-64.18222546577455,URQUIZA
S00000454,Amalia Celia Figueredo de Pietra S/N,-31.336268526664703,-64.17447388172151,REMEDIOS DE ESCALADA
S00000489,Avenida Doctor Arturo Capdevila 592,-31.378096637663145,-64.1656655073166,GENERAL BUSTOS
S00000351,Bulogne Sur Mer 496,-31.39137732582688,-64.24356758594514,COLINAS DEL CERRO
C7247,Avenida Santa Ana 4535,-31.411657,-64.244699,LAS PALMAS
C4215,Avenida Vélez Sarsfield 22,-31.415484,-64.186925,URQUIZA
S00000359,Quilloamira 7914,-31.31761830819529,-64.27683234214784,VILLA ALLENDE PARQUE
S00000366,Juan Manuel Fangio 7959,-31.330614280727712,-64.26234841346742,ARGUELLO
S00000368,Manuel Calviño S/N,-31.332387569460373,-64.25458610057832,ARGUELLO
S00000386,Avenida Castro Barros 925,-31.396959233773718,-64.1997402906418,SAN MARTIN
S00000395,Avenida Rafael Núñez 5171,-31.356335149130278,-64.24232304096223,COLINAS DEL CERRO
S00000400,Oscar Cabalén 6306,-31.329349589283268,-64.24695789813997,CERRITO AUTODROMO
S00000410,Avenida Zárate 2309,-31.37586163383173,-64.20450389385225,ANA MARIA ZUMARAN
S00000414,Avenida Bernardo O'Higgins 2924,-31.44585427223974,-64.1688358783722,VILLA REVOL
S00000417,Dirección desconocida,-31.341281001930444,-64.25108313560487,CERRITO AUTODROMO
S00000235,Julio Tristany 8422,-31.324881793248515,-64.25203800201417,ARGUELLO
S00000433,Armando Sica S/N,-31.466309284384767,-64.16033864021303,CERVECEROS
C9267,Coronel José Javier Diaz 1038,-31.446673473798608,-64.18070197105409,VILLA REVOL
S00000437,Fray Luis Beltrán 3145,-31.36595003361373,-64.21492695808412,LAS MARGARITAS
C4447,Fray Luis Beltrán 3297,-31.366018740540365,-64.2173731327057,LAS MARGARITAS
C0670,Dirección desconocida,-31.477152746845228,-64.08795654773714,ITUZAINGO ANEXO
C9408,Salamanca 2464,-31.43675561925697,-64.15951251983644,CRISOL SUD
S00000450,Mariano Larra 3802,-31.381394087204168,-64.23376679420473,COLINAS DEL CERRO
S00000455,Diagonal Ica 2082,-31.38278172928124,-64.14864957332613,NUEVA ITALIA
S00000460,Carmelo Ibarra 602,-31.47350637244392,-64.21126306056978,COMERCIAL
C7114,Ushuaia 1901,-31.481638,-64.231819,SANTA ISABEL SECCION 1
C7801,Germán Berdiales 1638,-31.352381721752813,-64.15030717849731,PARQUE LICEO SECCION 3
MA-00000359,Howard 1357,-31.36529960555333,-64.14872467517854,GENERAL MOSCONI
S00000355,Igualdad 4107,-31.39340132095482,-64.23199117183687,VILLA SIBURU
MA-00000227,Igualdad 4807,-31.390498110731016,-64.23946917057039,VILLA SIBURU
C6052,Bv. Enrique Barros S/N,-31.43599297196491,-64.19175066053867,GUEMES
S00000367,Oscar Cabalén 6718,-31.32932209580229,-64.25440907478334,ARGUELLO
S00000387,Avenida Vélez Sarsfield 85,-31.41541975101039,-64.18677985668184,URQUIZA
S00000393,Temístocles Castellanos 1801,-31.384934136826203,-64.2202913761139,LAS MARGARITAS
S00000399,Jonas Larguía S/N,-31.338994723207517,-64.24845993518831,CERRITO AUTODROMO
S00000411,Obispo Salguero 341,-31.42147631686717,-64.18041765689851,GUEMES
S00000415,Coronel José Javier Diaz 1899,-31.44665059117073,-64.16885733604433,VILLA REVOL
MA-00000088,ues siglo21,-31.317934522048915,-64.21912193298341,LAS CORTADERAS
C3883,Santiago Baravino 4399,-31.363137586979708,-64.21220183372499,ANA MARIA ZUMARAN
S00000438,Santiago Baravino 4870,-31.357741484720663,-64.21284556388856,LOS BOULEVARES
MA-00000561,Bulevar Juan Domingo Perón 653,-31.424543362792736,-64.17195260524751,CRISOL SUD
S00000459,Carmelo Ibarra 800,-31.472861265068488,-64.2140579223633,COMERCIAL
C7486,Avenida Vélez Sarsfield 4900,-31.471141,-64.204456,CABO FARINA
C7630,Congreso 5376,-31.47427958039,-64.22519445419313,VILLA EL LIBERTADOR
C7525,Avenida Vélez Sarsfield 3453,-31.4498632574332,-64.19971346855165,LAS FLORES
C4076,Avenida Hipólito Yrigoyen 686,-31.42971,-64.18456,GUEMES
C6246,Belgrano 1281,-31.429714197978505,-64.19437117874622,GUEMES
S00000378,Bulevar Chacabuco 344,-31.421174184528063,-64.18173193931581,GUEMES
S00000475,Calamuchita 5102,-31.47320898307149,-64.21258807182313,COMERCIAL
S00000480,La Tablada 366,-31.407540594497384,-64.1860342025757,URQUIZA
C7075,Zorrilla de San Martín 1555,-31.357732322993357,-64.1516697406769,PARQUE LICEO SECCION 3
C4156,Monte Carmelo 1101,-31.41464,-64.20006,URQUIZA
S00000379,Avenida Castro Barros 985,-31.39656086413843,-64.20023918151857,SAN MARTIN
S00000476,Carmelo Ibarra 798,-31.472966495653075,-64.21392917633058,COMERCIAL
S00000481,Avenida Intendente Mestre Norte 502,-31.406469234494907,-64.1879439353943,URQUIZA
C7763,José Melián 1899,-31.374469309485992,-64.14655745029451,VILLA AZALAIS
C6434,Belgrano 175,-31.416775,-64.18892,URQUIZA
C9088,Bulevar Arturo Illia 105,-31.42121996221777,-64.18460190296175,GUEMES
S00000380,Avenida Castro Barros 1542,-31.391757400637395,-64.20331299304964,VILLA PAEZ
S00000477,Defensa S/N,-31.47082983407548,-64.20738458633424,CABO FARINA
C7857,Avenida Rancagua 2924,-31.37634711049561,-64.14779663085939,VILLA AZALAIS
MA-00000888,Tucumán 323,-31.411061345277684,-64.18655455112459,URQUIZA
S00000482,Avenida Japón S/N,-31.34211027968039,-64.14996385574342,PARQUE LICEO SECCION 3
MA-00000105,Avenida Concepción Arenal 799,-31.431940481707542,-64.18392062187196,GUEMES
S00000478,Avenida Vélez Sarsfield 4501,-31.462872971540868,-64.20207381248476,CABO FARINA
S00000483,Avenida Juan B. Justo S/N,-31.330756328342943,-64.17578816413881,REMEDIOS DE ESCALADA
S00000479,Avenida Ambrosio Olmos 1067,-31.43266826075873,-64.1932386159897,GUEMES
C7762,José Melián 2041,-31.37448304962969,-64.14398789405824,VILLA AZALAIS
S00000484,Avenida Juan B. Justo S/N,-31.32720049129972,-64.17576670646669,REMEDIOS DE ESCALADA
C5043,Avenida Colón 1562,-31.407380349121105,-64.20411229133607,ALBERDI
C7459,Avenida Leandro N. Alem 3339,-31.37082123025492,-64.15012177079916,VILLA AZALAIS
S00000425,Bulevar San Juan 950,-31.41726468739574,-64.19862985610963,URQUIZA
C9083,Avenida Colón 529,-31.411583838158872,-64.19031467288734,URQUIZA
S00000501,Avenida Colón 545,-31.41152832700516,-64.19047594070436,URQUIZA
C5277,Avenida Hipólito Yrigoyen 52,-31.421096,-64.188491,GUEMES
S00000497,Ituzaingó 786,-31.426072270609257,-64.18529391288759,GUEMES
MA-00000569,Obispo Oro 78,-31.424780825784143,-64.18660819530487,GUEMES
S00000496,Avenida Hipólito Yrigoyen 22,-31.42076676210533,-64.18859839439394,GUEMES
S00000499,Avenida Recta Martinoli 5512,-31.35386599439191,-64.24694180488588,COLINAS DEL CERRO
S00000500,Avenida Recta Martinoli 5764,-31.351419680677527,-64.24961328506471,CERRITO AUTODROMO
S00000494,Bulevar Arturo Illia 59,-31.420991073545803,-64.18529391288759,GUEMES
S00000498,Bulevar Arturo Illia 390,-31.422277420630262,-64.18094873428346,GUEMES
S00000495,Bulevar San Juan 33,-31.420624850508787,-64.18651700019838,GUEMES
MA-00000271,Bulevar San Juan 580,-31.418583130868768,-64.1943383216858,URQUIZA
MA-00000518,Bulevar Arturo Illia 23,-31.42084429839096,-64.1857187077403,GUEMES
VW04,Bernardo O´Higgins 4725,-31.466013,-64.168592,CERVECEROS
VW03,Bernardo O´Higgins 4484,-31.463822,-64.168827,CERVECEROS
JA50,Bernardo O´Higgins 4336,-31.461642,-64.168678,CERVECEROS
JA48,Bernardo O´Higgins 4106,-31.458938,-64.168717,BIALET MASSE
JA33,Av. Pablo Richieri 3839,-31.456943,-64.170253,BIALET MASSE
JA10,Av. Pablo Ricchieri 3668,-31.454235,-64.17297,BIALET MASSE
JA11,Av. Pablo Richieri 3533,-31.454325,-64.172883,BIALET MASSE
JA19,Av. Pablo Richieri 3414-3417,-31.452633,-64.174585,VILLA REVOL
JA20,Av. Pablo Richieri 3349,-31.451957,-64.17527,VILLA REVOL
JA14,Av. Pablo Richieri 3100,-31.447837,-64.176652,VILLA REVOL
JA13,Av. Pablo Ricchieri 3011,-31.447022,-64.176627,VILLA REVOL
VI15,Av. Pablo Richieri 2828,-31.444708,-64.176682,VILLA REVOL
VI14,Av. Pablo Richieri 2681,-31.44185,-64.176703,VILLA REVOL
PS15,Av. Pablo Richieri 2405,-31.439543,-64.176427,VILLA REVOL
PS13,Av. Pablo Richieri 2183,-31.436953,-64.175943,VILLA REVOL
PS06,Av. Concepcion Arenales 1215,-31.435042,-64.176263,VILLA REVOL
PS09,Av. Concepcion Arenales 991,-31.43417,-64.178875,VILLA REVOL
PS08,Av. Concepcion Arenales 904,-31.433198,-64.181958,GUEMES
CU16,Av Valparaiso (Cs Economicas),-31.435483,-64.185283,GUEMES
CU11,Av H de la Torre (Esc Enfermer,-31.438837,-64.187055,GUEMES
CU66,HAYA DE LA TORRE S/N,-31.437427,-64.191797,GUEMES
CU12,Maestro Lopez (Inst H Keller),-31.440145,-64.192643,LAS FLORES
CU46,Maestro Marcelo López S/N,-31.44269,-64.194153,LAS FLORES
CU01,Cruz Roja Arg y Belardinelli,-31.443375,-64.193498,LAS FLORES
CU51,Bv. Enrique Barros S/N,-31.438225685931496,-64.18936047703028,GUEMES
IP10,Av. Cjal. Felipe Belardinelli 3102,-31.447202,-64.19418,LAS FLORES
IP11,Av. Cjal. Felipe Belardinelli 3294,-31.449537,-64.194467,LAS FLORES
IP28,AV. CJAL. FELIPE BERNARDINELLI 790,-31.45227,-64.195075,LAS FLORES
IP29,TTE. PEDRO BEAM 95,-31.451752,-64.198275,LAS FLORES
LR61,RAFAEL BIELSA 3697-3700,-31.453282,-64.198967,LAS FLORES
LR62,JOSE GUARDADO 11,-31.45306,-64.200515,LAS FLORES
LR63,PASTOR TABOABA 430,-31.452393,-64.204025,LAS FLORES
PT26,PASTOR TABOADA 726,-31.451867,-64.206917,LAS FLORES
V110,DR. FEDERICO PADULA 3657,-31.450905,-64.208047,LAS FLORES
V109,DR. FEDERICO PADULA 3551,-31.449492,-64.20754,FERRER
V111,DR. FEDERICO PADULA 3411,-31.448045,-64.2069,FERRER
V102,Dr Federico Padula 3175,-31.445597,-64.206792,FERRER
V112,SAN ANTONIO 970,-31.445673,-64.210205,FERRER
SZ23,MANUEL BAIGORRIA 1388,-31.44558,-64.212643,FERRER
SZ15,RIO NEGRO 3100,-31.444512,-64.214825,FERRER
SZ16,RIO NEGRO 2950,-31.442933,-64.214407,FERRER
SZ17,RIO NEGRO 2819,-31.441208,-64.214028,FERRER
SZ13,BELISARIO VILLAFAE Y TRONADOR,-31.440358,-64.215127,FERRER
SZ14,PEDRO CARDENAS  2000,-31.439753,-64.21558,FERRER
P211,ACONQUIJA 2535,-31.438907,-64.216492,ROSEDAL ANEXO
P209,Lagunilla 2100,-31.436873,-64.216833,ROSEDAL ANEXO
P204,Lagunilla 2332,-31.436875,-64.218485,ROSEDAL ANEXO
P212,LAGUNILLA 2516,-31.436972,-64.221755,ROSEDAL ANEXO
P213,LAGUNILLA 2610,-31.436863,-64.222937,ROSEDAL ANEXO
RO06,LAGUNULLA 2770,-31.436897,-64.225698,ROSEDAL ANEXO
RO07,LAGUNILLA 2950,-31.436903,-64.227877,ROSEDAL ANEXO
MZ25,Lagunilla 3154,-31.436883,-64.230682,ROSEDAL ANEXO
MZ40,TALMA 2468,-31.437127,-64.233455,ROSEDAL ANEXO
MZ41,TALMA 2716,-31.439685,-64.233518,ROSEDAL ANEXO
MZ42,TALMA 2940,-31.442738,-64.233437,ROSEDAL ANEXO
MZ53,TALMA 3246,-31.445733,-64.233428,ROSEDAL ANEXO
MZ44,FRONTERA 3578,-31.44588,-64.236785,ESTACION FLORES
MZ45,AV. RUFINO VARELA ORTIZ S/N,-31.444538,-64.2376,ESTACION FLORES
MZ46,AV. RUFINO VARELA ORTIZ 2180,-31.442262,-64.237553,ESTACION FLORES
MZ47,AV. ANTARTIDA ARGENTINA S/N,-31.439848,-64.239232,VILLA ADELA
MZ48,AV. ANTARTIDA ARGENTINA 4047,-31.439852,-64.241642,VILLA ADELA
MZ49,FOURNIER 2539,-31.437987,-64.241732,VILLA ADELA
AM32,FOURNIER 2000,-31.433048,-64.241705,AMEGHINO NORTE
AM33,AV. FUERZA AEREA ARGENTINA 3769,-31.432207,-64.237982,AMEGHINO NORTE
AM34,AV. FUERZA AEREA ARGENTINA 3535,-31.431935,-64.235425,AMEGHINO NORTE
AM31,AV F AREA Y M VIDAL,-31.431625,-64.230535,ROSEDAL ANEXO
AM35,MAESTRO VIDAL 1809,-31.42987,-64.230067,AMEGHINO NORTE
AM36,MAESTRO VIDAL 1635,-31.427593,-64.22947,AMEGHINO NORTE
AM19,Maestro Vidal 1441,-31.424568,-64.228685,QUINTA SANTA ANA
TN49,MAESTRO VIDAL 1235,-31.421593,-64.227843,QUINTA SANTA ANA
TN50,MAESTRO VIDAL 1061,-31.418592,-64.227022,QUINTA SANTA ANA
TN51,MAESTRO VIDAL 759,-31.414873,-64.226062,QUINTA SANTA ANA
TN52,MAESTRO VIDAL 589,-31.413207,-64.225673,QUINTA SANTA ANA
AA60,MAESTRO VIDAL 455,-31.410187,-64.224775,QUINTA SANTA ANA
AA61,MAESTRO VIDAL 347,-31.407448,-64.22402,ALBERDI
AA62,MAESTRO VIDAL 127,-31.405195,-64.223037,ALBERDI
AA63,DR. JUAN CAFFERATA 86,-31.403282,-64.2222,VILLA SIBURU
AA64,SANTA ROSA 3150,-31.400708,-64.221707,VILLA SIBURU
AA65,DOMINGO ZIPOLI 354,-31.399015,-64.224252,VILLA SIBURU
AA66,DOMINGO ZIPOLI 550,-31.39704,-64.223537,VILLA SIBURU
ES03,DOMINGO ZIPOLI 976,-31.393442,-64.221143,VILLA SIBURU
ES04,BETANIA 2824,-31.390937,-64.221738,VILLA SIBURU
ES05,BETANIA  3162,-31.389262,-64.225108,VILLA SIBURU
ES06,JAVIER LOPEZ 1326,-31.387407,-64.225092,VILLA SIBURU
BP08,Mariano Larra 3318,-31.385898,-64.225745,VILLA SIBURU
BP19,AV. SAGRADA FAMILIA 1450,-31.385258,-64.225515,VILLA SIBURU
PA02,AV. SAGRADA FAMILIA 1736,-31.383343,-64.22381,VILLA SIBURU
VC43,GOYCOCHEA 3400,-31.378257,-64.223047,LAS MARGARITAS
CI15,RODRIGUEZ DEL BUSTOS 2826,-31.376158,-64.222887,LAS MARGARITAS
CI16,RODRIIGUEZ DEL BUSTOS 3068,-31.373098,-64.22216,LAS MARGARITAS
CI08,RODRIGUEZ DEL BUSTO Y LOS GRANADEROS,-31.371967,-64.221912,LAS MARGARITAS
CI17,RODRIGUEZ DEL BUSTOS 3460,-31.370135,-64.221353,LAS MARGARITAS
CI18,RODRIGUEZ DEL BUSTOS 3900,-31.367827,-64.220855,LAS MARGARITAS
AV01,MANUEL CARDENOSA Y LA HIERRA,-31.368127,-64.21468,LAS MARGARITAS
AV09,Manuel Cardeñoza 2916,-31.368605,-64.213863,LAS MARGARITAS
LF24,CUIDAD DEL BARCO 3221,-31.374635,-64.209338,LAS MARGARITAS
LF21,BV. LOS GRANADEROS 2686,-31.37599,-64.209145,LAS MARGARITAS
ZU13,Los Granaderos 2375,-31.377295,-64.205615,ANA MARIA ZUMARAN
ZU12,Los Granaderos 2239,-31.378988,-64.203467,ANA MARIA ZUMARAN
IS26,ANACREONTE 2055,-31.379467,-64.201125,ANA MARIA ZUMARAN
IS27,ANACREONTE 1935,-31.379438,-64.199307,SARGENTO CABRAL
IS28,ANACREONTE 1717,-31.379438,-64.197048,SARGENTO CABRAL
IS29,ANACREONTE 1621,-31.379508,-64.195733,SARGENTO CABRAL
IS30,ANACREONTE 1350,-31.37945,-64.192548,SARGENTO CABRAL
IS02,LAS JUNTURAS Y GONGORA,-31.380548,-64.191572,SARGENTO CABRAL
IS31,GONGORA 1265,-31.380575,-64.191105,SARGENTO CABRAL
AC66,GONGORA 849,-31.380507,-64.185722,HIPOLITO IRIGOYEN
AC67,GONGORA 721,-31.3805,-64.184173,HIPOLITO IRIGOYEN
AC55,GONGORA 550-565,-31.380518,-64.181927,HIPOLITO IRIGOYEN
AC68,GONGORA 337,-31.38052,-64.178788,HIPOLITO IRIGOYEN
AY21,AV. DR. ARTURO CAPDEVILA 68,-31.380647,-64.174773,GENERAL BUSTOS
AY22,AV. DR. ARTURO CAPDEVILA 238,-31.380592,-64.171427,GENERAL BUSTOS
AY23,AV. DR. ARTURO CAPDEVILA 484,-31.379033,-64.167902,GENERAL BUSTOS
AY04,HULLUMAN Y CAPDEVILLA,-31.378878,-64.167513,GENERAL BUSTOS
AY24,HULLUMAN 1629,-31.379852,-64.16658,GENERAL BUSTOS
AY25,NUEVO MUNDO 774,-31.380607,-64.165412,GENERAL BUSTOS
RA01,NUEVO MUNDO 850,-31.381495,-64.163853,GENERAL BUSTOS
RA02,NUEVO MUNDO 986,-31.382312,-64.162603,GENERAL BUSTOS
TA95,NUEVO MUNDO 1154,-31.383678,-64.16065,GENERAL BUSTOS
TA96,SAN MATEO 1615,-31.385675,-64.158242,GENERAL BUSTOS
TA97,PAYSANDU 1768,-31.38732,-64.156055,GENERAL BUSTOS
TA98,PAYSANDU 2178,-31.389335,-64.153097,GENERAL BUSTOS
T990,JUAN  XXIII  1571,-31.390907,-64.153012,GENERAL PUEYRREDON
T991,SANTISO Y MOSCOSO 2110,-31.390847,-64.154788,GENERAL PUEYRREDON
TA47,PUNTA DEL SAUCE Y SANTISO Y MOSCOSO,-31.390628,-64.155067,GENERAL BUSTOS
T992,PUNTA DEL SAUCE 1350,-31.39186,-64.15625,GENERAL PUEYRREDON
T993,PUNTA DEL SAUCE S/N,-31.393607,-64.15773,GENERAL PUEYRREDON
T994,AV. LAS MALVINAS 1150,-31.395382,-64.158855,GENERAL PUEYRREDON
PU71,AV. PATRIA 1515,-31.397305,-64.161965,GENERAL PUEYRREDON
PU72,AV. PATRIA 1267,-31.400267,-64.161287,GENERAL PUEYRREDON
PU73,AV. PATRIA 850,-31.404643,-64.15959,GENERAL PUEYRREDON
PU74,AV. PATRIA 719,-31.405857,-64.159218,GENERAL PUEYRREDON
AP13,Av Patria 683-698,-31.40641,-64.15887,GENERAL PUEYRREDON
AP25,AV. PATRIA 421,-31.407883,-64.158468,GENERAL PUEYRREDON
YA36,AV. PATRIA 139,-31.411983,-64.156868,YAPEYU
YA37,ROSARIO DE SANTA FE 2044,-31.413197,-64.15569,YAPEYU
YA38,ROSARIO DE SANTA FE 2196,-31.412623,-64.1535,YAPEYU
YA39,REMEDIOS DE ESCALADA 232,-31.415005,-64.15245,YAPEYU
S902,ARGANDOÑA 2552,-31.419922,-64.150872,YAPEYU
S904,SGTO. CABRAL 1132,-31.421848,-64.150422,YAPEYU
SV29,SGTO. CABRAL 1352,-31.42406,-64.150722,YAPEYU
SV30,SGTO. CABRAL 1638,-31.42688,-64.151092,YAPEYU
RI04,Estacion Sgto Cabral,-31.433115,-64.151923,JARDIN DEL PILAR
ON11,PROVINCIAS VASCONGADAS 615,-31.434003,-64.151978,JARDIN DEL PILAR
ON12,CASTILLA 2281,-31.43544,-64.154188,JARDIN DEL PILAR
ON08,Castilla 1915,-31.43773,-64.158448,CRISOL SUD
IL01,Huascha 2658,-31.441145,-64.160662,CRISOL SUD
IL03,Huascha 2780,-31.443335,-64.160622,JARDIN DEL PILAR
SR14,Baradero 2621-2688,-31.443627,-64.162483,CRISOL SUD
SR13,Baradero 2321,-31.443632,-64.164472,CRISOL SUD
VI06,BERNARDO O´HIGGINS Y BARADERO,-31.443728,-64.168778,VILLA REVOL
JA35,Cnel. Jose Javier Diaz 1291,-31.44664,-64.176212,VILLA REVOL
JA15,Jose Javier Diaz 927,-31.446625,-64.18268,VILLA REVOL
JA17,Javier Diaz 711,-31.446637,-64.186355,VILLA REVOL
IP05,Javier Diaz 563,-31.446642,-64.188948,LAS FLORES
IP07,Javier Diaz 322,-31.445895,-64.19374,LAS FLORES
IP08,Belardinelli 2902-2911,-31.44372,-64.19346,LAS FLORES
CU13,Maestro Lopez (Min Desarrollo,-31.442375,-64.193957,LAS FLORES
CU32,Maestro Lopez 3530,-31.439558,-64.192537,LAS FLORES
CU15,Av M Allende y Av H de la Torr,-31.437803,-64.192323,GUEMES
CU27,Bv. De la Reforma S/N,-31.43815,-64.18863,GUEMES
CU30,Enrique Barros ,-31.435543,-64.187832,GUEMES
CU23,Los Nogales S/N,-31.43352,-64.185397,GUEMES
JA54,Av. Pablo Richieri 3186,-31.449132,-64.176635,VILLA REVOL
JA25,Av. Pablo Richieri 3326,-31.451548,-64.175698,VILLA REVOL
JA26,Av. Pablo Richieri 3562,-31.454632,-64.172577,BIALET MASSE
JA07,Av. Pablo Richieri 3790,-31.456653,-64.170542,BIALET MASSE
JA45,Av. Pablo Richieri 3950,-31.458077,-64.169168,BIALET MASSE
JA43,Av. Pablo Richieri 3350,-31.451322,-64.175937,VILLA REVOL
JA21,Av. Pablo Richieri 3186,-31.450143,-64.176633,VILLA REVOL
PS14,Av. Pablo Richieri 2194,-31.437367,-64.176035,VILLA REVOL
CU48,Maestro Marcelo Lopez 3512,-31.440235,-64.192797,LAS FLORES
CU34,Maestro Marcelo Lopez 3422,-31.442957,-64.194343,LAS FLORES
IP06,Javier Diaz 421-426,-31.446338,-64.191557,LAS FLORES
IP04,Javier Diaz 620,-31.446642,-64.187837,LAS FLORES
JA16,Cnel. Jose Javier Diaz 874-886,-31.446653,-64.183283,VILLA REVOL
JA04,Jose Javier Diaz 1087,-31.446645,-64.180005,VILLA REVOL
JA05,Cnel. Jose Javier Diaz 1296,-31.44667,-64.177033,VILLA REVOL
VI17,Baradero 1942,-31.443703,-64.168013,VILLA REVOL
VI19,Baradero 2184,-31.44368,-64.166828,VILLA REVOL
SR12,Baradero 2292,-31.443673,-64.165173,CRISOL SUD
IL20,Baradero 2778,-31.443642,-64.161018,JARDIN DEL PILAR
IL29,MORON 2689,-31.441805,-64.159142,JARDIN DEL PILAR
MA35,ASTURIAS 1792,-31.439988,-64.160273,CRISOL SUD
MA10,Asturias 1899,-31.438728,-64.158075,JARDIN DEL PILAR
MA36,ASTURIAS 2056,-31.437285,-64.155245,JARDIN DEL PILAR
ON10,PROVINCIAS VASCONGADAS 2333,-31.435037,-64.15188,JARDIN DEL PILAR
S905,SGTO. CABRAL 1473,-31.426782,-64.15096,YAPEYU
S907,SGTO. CABRAL 1300,-31.424965,-64.150723,YAPEYU
S906,SGTO. CABRAL 1223,-31.42239,-64.150395,YAPEYU
S903,SGTO. CABRAL 1023,-31.42015,-64.1501,YAPEYU
YA33,JUAN ROQUE 387,-31.416015,-64.150192,YAPEYU
YA34,REMEDIOS DE ESCALADA 221,-31.414795,-64.152422,YAPEYU
YA35, JOSE GARIBALDI 88,-31.412227,-64.153365,YAPEYU
AP24,AV. 24 DE SEPTIEMBRE 2071,-31.411125,-64.156645,YAPEYU
AP02,Av Patria y Lima,-31.410512,-64.1574,YAPEYU
