id,cueanexo,nombre,est_sector,est_ambito,est_domicilio,est_barrio,est_localidad,est_departamento,nivel,n_plan_estudio,lon,lat
4641,140431200,COLEGIO MONSEÑOR FERMIN LAFITTE,Privado,Urbano,FRANCISCO VALLES 2443,LOS PARAISOS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.1957,-31.3848
4642,140431300,COLEGIO INSTITUCION ESCUTI,Privado,Urbano,NAZARET 3399,LAS ROSAS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2301,-31.3903
4643,140431400,COLEGIO NUESTRA SEÑORA DEL SAGRADO CORAZON,Privado,Urbano,AVENIDA REVOLUCION DE MAYO 1476,CRISOL,CORDOBA,CAPITAL,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.1666,-31.4363
4644,140431500,INST. SUP. SAGRADO CORAZON,Privado,Urbano,HORMAECHE 375,JARDIN,VILLA DOLORES,SAN JAVIER,"[""3. Común - Superior""]",,-65.1877,-31.9498
4645,140431600,COLEGIO DR. ANTONIO NORES,Privado,Urbano,JULIO DE VEDIA 2353,SANTA CLARA DE ASIS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.1381,-31.3821
4646,140433900,COLEGIO PQUIAL. SAN ROQUE,Privado,Urbano,MARIANO USANDIVARAS 2080,VILLA CORINA,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.1431,-31.3779
4647,140434100,ALFONSINA STORNI,Estatal,Rural Disperso,CALLE PUBLICA,,CAMPO ALEGRE,SOBREMONTE,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.294,-29.4768
4648,140434200,J.DE INF. MANUEL BELGRANO,Estatal,Rural Disperso,MANUEL BELGRANO S/N°,,SAN PEDRO NORTE,TULUMBA,"[""0. Común - Inicial""]",,-64.154,-30.0919
4649,140434300,ESCUELA NUEVA DE NIÑOS LUZ VIEIRA MENDEZ,Privado,Urbano,OBISPO MOSCOSO Y PERALTA 2772,CERRO DE LAS ROSAS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2238,-31.3752
4650,140434400,COLEGIO SAN PEDRO APOSTOL,Privado,Urbano,AVENIDA DEL PIAMONTE,CHATEAU CARRERAS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2525,-31.382
4651,140434500,COLEGIO SAN BUENAVENTURA,Privado,Urbano,AV. DON BOSCO 5001,LAS PALMAS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2512,-31.4023
4652,140434600,COLEGIO NUESTRA SEÑORA DE LORETO,Privado,Urbano,GOMEZ CARRILLO 2559,LOS NARANJOS,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2218,-31.4291
4653,140434700,COLEGIO INTEGRAL EDUCATIVO M.E.D.E.A.,Privado,Urbano,TOTORILLA (EX-PASAJE 5) 1565,VILLA EL LIBERTADOR,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2245,-31.469
4654,140434900,J.DE INF. SAN PEDRO APOSTOL,Privado,Urbano,AV. DEL PIAMONTE S/N°,CHATEAU CARRERAS,CORDOBA,CAPITAL,"[""0. Común - Inicial""]",,-64.2525,-31.382
4655,140435100,COLEGIO NUESTRA SEÑORA DE LA MERCED,Privado,Urbano,ZELAYA 140,SAN MARTIN,CORDOBA,CAPITAL,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.1965,-31.3983
4656,140435200,J.DE INF. SANTA TERESITA DEL NIÑO JESUS,Privado,Urbano,ALVEAR 535,CTRCUNVALACION,FREYRE,SAN JUSTO,"[""0. Común - Inicial""]",,-62.0949,-31.1657
4657,140435300,COLEGIO UNIDAD EDUCATIVA EL SEMBRADOR,Privado,Urbano,MERLO 700,VILLA LUJAN,MINA CLAVERO,SAN ALBERTO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-65.01,-31.728
4658,140435400,COLEGIO SAGRADO CORAZON,Privado,Urbano,SARACHAGA,CENTRO,BERROTARAN,RIO CUARTO,"[""1. Común - Primario""]",,-64.3878,-32.4541
4659,140209700,JUAN BAUTISTA ALBERDI,Estatal,Rural Disperso,CALLE PUBLICA,,LOS POTREROS,TERCERO ARRIBA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.0407,-32.1535
4660,140435500,COLEGIO ALEMAN,Privado,Urbano,AVENIDA LOS INCAS 131,CENTRO,VILLA GENERAL BELGRANO,CALAMUCHITA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.5561,-31.9819
4661,140435600,COLEGIO MADRES ESCOLAPIAS,Privado,Urbano,HUGO WAST 4455,CERRO DE LAS ROSAS,CORDOBA,CAPITAL,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.2375,-31.3692
4662,140435900,C.E.N.P.A. RICARDO GUTIERREZ,Estatal,Urbano,GENERAL PAZ 788,,OBISPO TREJO,RIO PRIMERO,"[""6. Jóvenes y Adultos - Primario""]",,-63.4115,-30.7815
4663,140436000,ESCUELA NOCTURNA LA PARA,Estatal,Urbano,MARIANO MORENO 1020,EL ROSEDAL,LA PARA,RIO PRIMERO,"[""6. Jóvenes y Adultos - Primario""]",,-63.0034,-30.8939
4664,140436002,ESCUELA NOCTURNA LA PARA ANEXO EXT. AULICA VILLA FONTANA,Estatal,Rural Aglomerado,BERNARDINO RIVADAVIA 435,,VILLA FONTANA,RIO PRIMERO,"[""6. Jóvenes y Adultos - Primario""]",,-63.1172,-30.8929
4665,140436100,C.E.N.P.A. DOÑA ANITA GIAVENO DE SACAVINO,Estatal,Urbano,DR. PITT FUNES 547,CENTRO,BRINCKMANN,SAN JUSTO,"[""6. Jóvenes y Adultos - Primario""]",,-62.0357,-30.8725
4666,140436101,C.E.N.P.A. DOÑA ANITA GIAVENO DE SACAVINO ANEXO EXTENSION AULICA CENTRO DE J.y P.,Estatal,Urbano,DR. PITT FUNES 1044,,BRINCKMANN,SAN JUSTO,"[""6. Jóvenes y Adultos - Primario""]",,-62.0349,-30.8685
4667,140437100,COLEGIO JORGE VOCOS LESCANO,Privado,Urbano,AV. ARMADA ARGENTINA 845,PARQUE LATINO,CORDOBA,CAPITAL,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.2123,-31.4585
4668,140437200,COLEGIO DEL INMACULADO CORAZON DE MARIA-ADORATRICES,Privado,Urbano,COLON 1015,,VILLA DEL ROSARIO,RIO SEGUNDO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.5387,-31.5513
4669,140437300,COLEGIO PBRO. JUAN VICENTE BRIZUELA,Privado,Urbano,ITALIA 251,CENTRO,VILLA DOLORES,SAN JAVIER,"[""1. Común - Primario""]",,-65.1905,-31.948
4670,140437400,C.E.N.P.A. SERVICIO PENITEN. Nº5 A,Estatal,Urbano,GRAL. DEHEZA 1100,BELGRANO,VILLA MARIA,GENERAL SAN MARTIN,"[""6. Jóvenes y Adultos - Primario""]",,-63.2558,-32.3949
4671,140437500,C.E.N.P.A. DE Bº CTALAMOCHITA,Estatal,Urbano,MARCOS JUAREZ 580,CTALAMOCHITA,VILLA NUEVA,GENERAL SAN MARTIN,"[""6. Jóvenes y Adultos - Primario""]",,-63.252,-32.428
4672,140437700,INSTITUTO HOGAR LA INMACULADA ,Privado,Urbano,LEON XIII   8626,VILLA RIVERA INDARTE,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2867,-31.3354
4673,140437800,COLEGIO COMPLEJO EDUCACIONAL CASTELFRANCO,Privado,Urbano,AVOGADRO 6499,VILLA BELGRANO,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2576,-31.3521
4674,140437900,COLEGIO BRIGADIER MAYOR JUAN IGNACIO SAN MARTIN,Privado,Urbano,MARIMON ESQ. ORTEGA,ARGUELLO NORTE,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2565,-31.3208
4675,140438100,COLEGIO JESUS MARIA,Privado,Urbano,VIEYTES 1635,AVENIDA,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.219,-31.4294
4676,140438200,COLEGIO SAN JOSE (S.R.L.),Privado,Urbano,SOL DE MAYO 726,ALTO ALBERDI,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2108,-31.4177
4677,140438400,COLEGIO PARROQUIAL NUESTRA SEÑORA DE FATIMA,Privado,Urbano,AV RUFINO VARELA ORTIZ 2600,MATIENZO,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2375,-31.4396
4678,140438500,COLEGIO HAROLDO ANDENMATTEN,Privado,Urbano,PEDRO ZANNI 930,VILLA  PAEZ,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2095,-31.3976
4679,140438600,COLEGIO DEL ROSARIO,Privado,Urbano,BV ALVEAR 68,CENTRO,VILLA MARIA,GENERAL SAN MARTIN,"[""1. Común - Primario""]",,-63.2386,-32.4092
4680,140438700,COLEGIO SANTA JUANA DE ARCO,Privado,Urbano,RIVADAVIA 999,,CRUZ ALTA,MARCOS JUAREZ,"[""0. Común - Inicial"",""1. Común - Primario""]",,-61.8086,-33.0053
4681,140438800,LA SANTISIMA TRINIDAD,Privado,Urbano,COLON 108,CENTRO,HERNANDO,TERCERO ARRIBA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.7324,-32.4282
4682,140438900,COLEGIO DIVINO CORAZON,Privado,Urbano,25 DE MAYO 100,CENTRO,HERNANDO,TERCERO ARRIBA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.732,-32.4272
4683,140439000,COLEGIO EL CAMINANTE,Privado,Urbano,DEAN FUNES 1720,PARQUE NORTE,VILLA MARIA,GENERAL SAN MARTIN,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.2464,-32.3955
4684,140439100,COLEGIO JULIETA DELFINO,Privado,Urbano,GOBERNADOR ALCORTA 189,SANTA RITA,VILLA CARLOS PAZ,PUNILLA,"[""1. Común - Primario""]",,-64.4794,-31.4058
4685,140439200,COLEGIO CONCORDIA,Privado,Urbano,PEDRO VARGAS 260,INDUSTRIAL,RIO CUARTO,RIO CUARTO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.3515,-33.1491
4686,140439300,COLEGIO NUESTRA SEÑORA DEL VALLE,Privado,Rural Disperso,CALLE PUBLICA S/N,,LOS GIGANTES,PUNILLA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.78,-31.395
4687,140439400,INST. DE ED. ESP. SILOE,Privado,Urbano,AV BRINKMANN 765,SAN JORGE,BRINCKMANN,SAN JUSTO,"[""4. Especial""]",,-62.0462,-30.8662
4688,140440000,ESC.DE FORM.INTEGRAL Y CAPAC.LABORAL A.P.A.D.I.M.,Privado,Urbano,AV. VELEZ SARSFIELD 5050,RESIDENCIAL SANTA ROSA,CORDOBA,CAPITAL,"[""4. Especial""]",,-64.203,-31.4749
4689,140440100,INST. DE ED. ESP. CKARI CAY,Privado,Urbano,COMECHINGONES 1359,LOS PLATANOS,CORDOBA,CAPITAL,"[""4. Especial""]",,-64.2293,-31.4233
4690,140440200,INST. DE ED. ESP. A.R.E.N.A.,Privado,Urbano,PJE. FELIX AGUILAR 1231,PASO DE LOS ANDES,CORDOBA,CAPITAL,"[""4. Especial""]",,-64.2035,-31.4188
4691,140440500,COLEGIO SANTO DOMINGO,Privado,Urbano,JOSE IGNACIO PERALTA 249,SAN MARTIN,VILLA DE SOTO,CRUZ DEL EJE,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.9868,-30.8562
4692,140440900,INSTITUTO STUDIO NORMA FONTENLA,Privado,Urbano,PASAJE ABILENE 1151,ABILENE,RIO CUARTO,RIO CUARTO,"[""8. Artística""]",,-64.3633,-33.128
4693,140441100,ESC. ESP. DRA. LYDIA FOGUELMAN DE CORIAT,Estatal,Urbano,JACINTO RIOS 688,GENERAL PAZ,CORDOBA,CAPITAL,"[""4. Especial""]",,-64.1678,-31.4087
4694,140441200,ESC. ESP. ANA NICOLA,Estatal,Urbano,PASAJE SAN JOSE DE CALASANZ S/N,,VILLA HUIDOBRO,GENERAL ROCA,"[""4. Especial""]",,-64.5791,-34.8395
4695,140441300,J.DE INF. DR. ANTONIO SOBRAL,Privado,Urbano,ANTONIO SOBRAL 650,CENTRO,VILLA MARIA,GENERAL SAN MARTIN,"[""0. Común - Inicial""]",,-63.2398,-32.4184
4696,140441400,COLEGIO C/ORIENT.MUSICAL ARTE NUEVO,Privado,Urbano,CID CAMPEADOR 480,MEDIA LUNA,RIO TERCERO,TERCERO ARRIBA,"[""1. Común - Primario""]",,-64.1088,-32.1653
4697,140441500,INSTITUTO PRIVADO DIOCESANO SAN JOSE,Privado,Urbano,9 DE JULIO ESQ. COLON,SAN MARTIN,JUSTINIANO POSSE,UNION,"[""0. Común - Inicial"",""1. Común - Primario""]",,-62.6707,-32.8847
4698,140441700,COLEGIO JUANA MICONO DE GIARDINO,Privado,Urbano,AV. SAN MARTIN 762,CENTRO,VILLA GIARDINO,PUNILLA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.4923,-31.0496
4699,140441800,COLEGIO NUESTRA MADRE DE LA MERCED,Privado,Urbano,9 DE JULIO 271,CENTRO,LA CARLOTA,JUAREZ CELMAN,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.3003,-33.4204
4700,140442400,COLEGIO DE LA INMACULADA,Privado,Urbano,ENTRE RIOS 142,CENTRO,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.1829,-31.4189
4701,140442500,COLEGIO NUESTRA SEÑORA DEL VALLE,Privado,Urbano,SARMIENTO 121,CENTRO,CRUZ DEL EJE,CRUZ DEL EJE,"[""1. Común - Primario""]",,-64.8036,-30.7281
4702,140442600,ARTURO CAPDEVILA,Estatal,Rural Disperso,CALLE PUBLICA,,EL MANANTIAL,SAN ALBERTO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.9464,-31.4482
4703,140442700,COLEGIO BELISARIO ROLDAN,Privado,Urbano,25 DE MAYO 160,NORTE,CANALS,UNION,"[""1. Común - Primario""]",,-62.885,-33.5636
4704,140442800,COLEGIO FASTA VILLA EUCARISTICA,Privado,Urbano,Camino san Carlos Km 5 y 1/2,VILLA EUCARISTICA,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.1793,-31.4797
4705,140443100,QUALITY INSTITUTO SUPERIOR DE ACTIVIDADES DEPORTIVAS,Privado,Urbano,AV CRUZ ROJA ARGENTINA 200,CIUDAD UNIVERSITARIA,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1951,-31.4438
4706,140443300,INSTITUTO ARGENTINO DE PROTESIS DENTAL,Privado,Urbano,BALCARCE 177,CENTRO,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1768,-31.4204
4707,140443500,INSTITUCION CERVANTES,Privado,Urbano,SANTA ROSA 1793,ALBERDI,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.2058,-31.4058
4708,140443600,PROFESORADO EN CIENCIA SAGRADA JESUS BUEN PASTOR,Privado,Urbano,BERTA PERACI 1249,SEMINARIO,RIO CUARTO,RIO CUARTO,"[""3. Común - Superior""]",,-64.3198,-33.0922
4709,140443700,INSTITUTO SUPERIOR LEIBNITZ,Privado,Urbano,AV GUILLERMO RAWSON 1899,TRINITARIOS,VILLA MARIA,GENERAL SAN MARTIN,"[""3. Común - Superior""]",,-63.245,-32.3965
4710,140443800,INSTITUTO SUPERIOR CRUZ ROJA ARGENTINA-FILIAL CORDOBA,Privado,Urbano,JUAN DE GARAY 2096,PUEYRREDON,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.159,-31.4025
4711,140444000,INST. SUP. EN CIENCIAS DE LA EDUC. OLGA COSSETTINI,Privado,Urbano,OBISPO MOSCOSO Y PERALTA 2772,CERRO DE LAS ROSAS,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.224,-31.3751
4712,140444100,INSTITUTO PARROQUIAL MONSEÑOR LUIS KLOSTER,Privado,Urbano,LIBERTAD 446,CENTRO,ISLA VERDE,MARCOS JUAREZ,"[""1. Común - Primario""]",,-62.4009,-33.2392
4713,140444200,COLEGIO SANTA TERESITA,Privado,Urbano,SAN JOSE 16,,BALNEARIA,SAN JUSTO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-62.6648,-31.0104
4714,140444300,COLEGIO PRESBITERO JUAN GUIRULA (EX-CRISTO REY),Privado,Urbano,LAVALLE 237,CENTRO,LABORDE,UNION,"[""0. Común - Inicial"",""1. Común - Primario""]",,-62.8579,-33.1538
4715,140444500,COLEGIO EL SALVADOR,Privado,Urbano,BELGRANO 301,,SANTA ROSA DE RIO PRIMERO,RIO PRIMERO,"[""1. Común - Primario""]",,-63.3987,-31.158
4716,140444600,ESCUELA SAN MARTIN,Privado,Urbano,J. F. KONEKAMP 611,LINIERS,CRUZ ALTA,MARCOS JUAREZ,"[""0. Común - Inicial"",""1. Común - Primario""]",,-61.8168,-33.0091
4717,140444700,COLEGIO SAN LUIS,Privado,Urbano,MAESTROS MAYO 963,BELGRANO,CRUZ ALTA,MARCOS JUAREZ,"[""0. Común - Inicial"",""1. Común - Primario""]",,-61.8081,-33.0042
4718,140445300,INSTITUTO SUPERIOR SPINOZA,Privado,Urbano,SALTA 475,CENTRO,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1765,-31.4122
4719,140445400,INST. SUP. SABER,Privado,Urbano,AV. CHACABUCO 326,CENTRO,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1814,-31.4211
4720,140445600,INSTITUTO SUPERIOR DE COMERCIO EXTERIOR,Privado,Urbano,25 DE MAYO 1040,GENERAL PAZ,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1687,-31.4157
4721,140446300,COLEGIO DR.IGNACIO DUARTE QUIROS,Privado,Urbano,FARADAY 5168,ITUZAINGO,CORDOBA,CAPITAL,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.0874,-31.4604
4722,140448600,J.DE INF. EL MUNDO DE LOS CHICOS,Privado,Urbano,MARIANO MORENO 49,CENTRO,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,"[""0. Común - Inicial""]",,-64.5384,-32.0672
4723,140448700,C.E.N.P.A. DE FREYRE(FUNC.ESC. F. AMEGHINO-DOC:ROMERO),Estatal,Urbano,BV. BELGRANO 169,PLAZA,FREYRE,SAN JUSTO,"[""6. Jóvenes y Adultos - Primario""]",,-62.0986,-31.1656
4724,140448800,J.DE INF. MARK TWAIN,Privado,Urbano,AVENIDA CARCANO 75,CHATEAU CARRERAS,CORDOBA,CAPITAL,"[""0. Común - Inicial""]",,-64.2644,-31.3851
4725,140449100,INST. SUP. LA METRO. ESCUELA DE COMUNICACIÓN AUDIOVISUAL,Privado,Urbano,INDEPENDENCIA 155,CENTRO,CORDOBA,CAPITAL,"[""3. Común - Superior""]",,-64.1847,-31.4178
4726,140449400,J.DE INF. 25 DE MAYO,Estatal,Urbano,SARMIENTO 224,CENTRO,DESPEÑADEROS,SANTA MARIA,"[""0. Común - Inicial""]",,-64.287,-31.8177
4727,140450800,COLEGIO PABLO A. PIZZURNO,Privado,Urbano,GENERAL PAZ 495,CENTRO,HERNANDO,TERCERO ARRIBA,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.7331,-32.4235
4728,140451400,J.DE INF. VICTOR MERCANTE,Estatal,Rural Aglomerado,ONCATIVO,,SAN JOSE DE LAS SALINAS,TULUMBA,"[""0. Común - Inicial""]",,-64.622,-30.0112
4729,140451500,J.DE INF. BERNARDINO RIVADAVIA,Estatal,Urbano,JACINTA CUELLO S/N,CAÑADA CHICA,VILLA HUIDOBRO,GENERAL ROCA,"[""0. Común - Inicial""]",,-64.5726,-34.8411
4730,140460900,CEDER VILLA ALLENDE,Estatal,Urbano,DERQUI 597,CONDOR BAJO,VILLA ALLENDE,COLON,"[""9. Formación Profesional""]",,-64.2984,-31.2823
4731,140456000,J.DE INF. GENERAL JOSE DE SAN MARTIN,Estatal,Rural Disperso,AV. ITALIA 448,,CAPITAN GENERAL BERNARDO O'HIGGINS,MARCOS JUAREZ,"[""0. Común - Inicial""]",,-62.2687,-33.2495
4732,140456200,J.DE INF. MIGUEL ANGEL ZAVALA ORTIZ,Estatal,Urbano,AGUSTIN ROQUE ARIAS 3385,AMPLIACION MATIENZO,CORDOBA,CAPITAL,"[""0. Común - Inicial""]",,-64.2375,-31.4446
4733,140456300,COLEGIO SAGRADO CORAZON DE JESUS,Privado,Urbano,ARISTOBULO DEL VALLE 550,,CAMILO ALDAO,MARCOS JUAREZ,"[""0. Común - Inicial"",""1. Común - Primario""]",,-62.0903,-33.1268
4734,140456500,J.DE INF. C/ORIENT.MUSICAL ARTE NUEVO,Privado,Urbano,CID CAMPEADOR 480,MEDIA LUNA,RIO TERCERO,TERCERO ARRIBA,"[""0. Común - Inicial""]",,-64.1088,-32.1653
4735,140456800,COLEGIO NUESTRA SEÑORA DEL PILAR,Privado,Urbano,NÉSTOR KIRCHNER,,PILAR,RIO SEGUNDO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-63.8683,-31.679
4736,140457000,COLEGIO SAN JOSE,Privado,Urbano,CASEROS 3055,ALTO ALBERDI,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.223,-31.4062
4737,140457100,ESCUELA DE AGRONOMIA DE RIO IV,Privado,Urbano,ELISEO SANCHEZ 235,CENTRO,RIO CUARTO,RIO CUARTO,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.3493,-33.1165
4738,140461000,CEDER LA CALERA,Estatal,Urbano,D.LOBATO S/N°,MATADERO,LA CALERA,COLON,"[""9. Formación Profesional""]",,-64.3322,-31.3378
4739,140457500,J.DE INF. INST. DE EDUCACION CORDOBA,Privado,Urbano,TURRADO JUAREZ 2061,COLINAS DE VELEZ SARSFIELD,CORDOBA,CAPITAL,"[""0. Común - Inicial""]",,-64.197,-31.4377
4740,140457600,J.DE INF. SAN LUIS GONZAGA,Privado,Urbano,URUGUAY ESQUINA MEXICO,FRANCISCO MARTINEZ,RIO SEGUNDO,RIO SEGUNDO,"[""0. Común - Inicial""]",,-63.9005,-31.6508
4741,140457700,J.DE INF. 17 DE AGOSTO,Privado,Urbano,25 DE MAYO 350,CENTRO,VILLA ALLENDE,COLON,"[""0. Común - Inicial""]",,-64.2953,-31.2923
4742,140457900,COLEGIO SAGRADO CORAZON,Privado,Urbano,OBISPO RAMON IRIBARNE 182,PLAZA BUSTAMANTE,DEAN FUNES,ISCHILIN,"[""0. Común - Inicial"",""1. Común - Primario""]",,-64.3499,-30.4206
4743,140458000,COLEGIO NUESTRA SEÑORA DEL HUERTO,Privado,Urbano,25 DE MAYO 59,CENTRO,BELL VILLE,UNION,"[""1. Común - Primario""]",,-62.688,-32.6304
4744,140458100,COLEGIO ACADEMIA ARGUELLO,Privado,Urbano,AVENIDA RAFAEL NUÑEZ 5675,ARGUELLO,CORDOBA,CAPITAL,"[""1. Común - Primario""]",,-64.2472,-31.3519
4745,140458300,COLEGIO VIRGEN NIÑA,Privado,Urbano,25 DE MAYO 978,CENTRO,JUSTINIANO POSSE,UNION,"[""0. Común - Inicial"",""1. Común - Primario""]",,-62.6815,-32.8836
4746,140458800,J.DE INF. AMANDA SUAREZ CORDOBA,Estatal,Urbano,SANTA ROSA ESQ.AMADEO SABATTINI,MOREYRA ROSS,DEAN FUNES,ISCHILIN,"[""0. Común - Inicial""]",,-64.3485,-30.413
4747,140458900,J.DE INF. INMACULADA CONCEPCION,Privado,Urbano,MADRE TRANSITO CABANILLAS 416,CENTRO,VILLA NUEVA,GENERAL SAN MARTIN,"[""0. Común - Inicial""]",,-63.2459,-32.4359
4748,140459000,J.DE INF. ACADEMIA ARGÜELLO,Privado,Urbano,POZO DE LA LOMA S/N,ARGUELLO,CORDOBA,CAPITAL,"[""0. Común - Inicial""]",,-64.2475,-31.3518
4749,140459100,J.DE INF. SAN JOSE,Privado,Urbano,GUEMES ESQ. SAN FERNANDO,CENTRO,VILLA ALLENDE,COLON,"[""0. Común - Inicial""]",,-64.2989,-31.2905
4750,140459200,CEDER RIO TERCERO,Estatal,Urbano,SAN AGUSTIN 755,MEDIA LUNA,RIO TERCERO,TERCERO ARRIBA,"[""9. Formación Profesional""]",,-64.1138,-32.1651
4751,140459300,CEDER RIO CEBALLOS,Estatal,Urbano,ELADIO S. FESSIA 73,ÑU PORA,RIO CEBALLOS,COLON,"[""9. Formación Profesional""]",,-64.3154,-31.1816
4752,140459400,C.E.N.P.A. BERNARDINO RIVADAVIA,Estatal,Urbano,SARMIENTO 217,,PORTEÑA,SAN JUSTO,"[""6. Jóvenes y Adultos - Primario""]",,-62.066,-31.0128
4753,140459600,CEDER JESUS MARIA,Estatal,Urbano,LAS HERAS 1381,17 DE OCTUBRE,JESUS MARIA,COLON,"[""9. Formación Profesional""]",,-64.1026,-30.9778
4754,140459700,CEDER OBISPO TREJO,Estatal,Urbano,BVAR. 25 DE MAYO 67,CENTRO,OBISPO TREJO,RIO PRIMERO,"[""9. Formación Profesional""]",,-63.4115,-30.7815
4755,140459800,CEDER ALTA GRACIA,Estatal,Urbano,ITALIA 406,CAMARA,ALTA GRACIA,SANTA MARIA,"[""9. Formación Profesional""]",,-64.4232,-31.6542
4756,140460200,CEDER VILLA CARLOS PAZ,Estatal,Urbano,CARLOS GARDEL 50,MIGUEL MUÑOZ B,VILLA CARLOS PAZ,PUNILLA,"[""9. Formación Profesional""]",,-64.5018,-31.4383
4757,140460300,CEDER CORRAL DE BUSTOS - IFFLINGER,Estatal,Urbano,BARTOLOME MITRE 271,,CORRAL DE BUSTOS,MARCOS JUAREZ,"[""9. Formación Profesional""]",,-64.1242,-30.3954
4758,140460500,CIFIL VILLA REVOL,Estatal,Urbano,AVENIDA MADRID 2570,VILLA REVOL,CORDOBA,CAPITAL,"[""9. Formación Profesional""]",,-64.1688,-31.4402
4759,140460600,CIFIL AMADEO SABATTINI,Estatal,Urbano,AV.JUAN B.JUSTO 3600,GENERAL BUSTOS,CORDOBA,CAPITAL,"[""9. Formación Profesional""]",,-64.1758,-31.3836
4760,140460800,CEDER PUNILLA,Estatal,Urbano,CAÑADA DE LA MERCED Y LA GRUTA S/N,LA GRUTA,VILLA GIARDINO,PUNILLA,"[""9. Formación Profesional""]",,-64.4728,-31.0258
